Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Yesterday Origins,"14,90 €*","• Aventura, Puzle",31-05-2018,¿Quién dijo que la inmortalidad fuese eterna?
ACA NEOGEO NINJA COMBAT,"6,99 €*","• Acción, Arcade",31-05-2018,¡Únete al combate para destruir al malvado clan ninja KAGE ICHIZOKU!
Smoke And Sacrifice,"19,99 €*","• Aventura, Rol (RPG)",31-05-2018,Aventúrate en un grotesco inframundo en busca de una oscura verdad.
6180 the moon,"3,99 €*","• Acción, Plataformas, Puzle",31-05-2018,Espacio simple y saltos dinámicos.
ICEY,"8,39 €*","• Acción, Aventura",31-05-2018,"Simpático, irónico y un poquito alocado. ¡No estás solo!"
Pirate Pop Plus,"4,20 €*","• Acción, Arcade",31-05-2018,¡Acción arcade retro!
Songbringer,"19,99 €*","• Acción, Aventura, Rol (RPG)",31-05-2018,"Una antigua espada, el camino del cactus y la salvación del universo... ¡y todo a pecho descubierto!"
Milanoir,"12,99 €*","• Acción, Arcade, Disparos (Shooter)",31-05-2018,Un sórdido relato de traición y codicia.
Quad Fighter K,"6,99 €*","• Acción, Arcade, Disparos (Shooter)",31-05-2018,¡Activando poderes Quad Fighter!
Discovery,"7,99 €*",• Aventura,31-05-2018,¡La mejor experiencia de construcción de bloques!
Defoliation,"8,99 €*","• Aventura, Puzle",31-05-2018,"Resolución de puzles, aventura y suspense en Taiwán."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
World Soccer Pinball,"2,99 €*","• Arcade, Deportes, Simulación",31-05-2018,¡Vuelve el pinball más divertido!
West of Loathing,"11,00 €*","• Aventura, Rol (RPG)",31-05-2018,Una comedia de aventura para un jugador en el escenario del salvaje oeste.
Lost Sea,"9,99 €*","• Acción, Aventura",31-05-2018,¿Serás capaz de escapar de Lost Sea?
Pokémon Quest,"0,00 €*","• Acción, Rol (RPG)",30-05-2018,"Isla Rodacubo es el escenario en el que se desarrolla Pokémon Quest, un bullicioso RPG de acción creado por GAME FREAK inc."
Shift Quantum,"19,99 €*","• Acción, Plataformas, Puzle",30-05-2018,"No pongas límites a tus desafíos, ¡desafía tus límites!"
PixelJunk® Monsters 2,"14,99 €*",• Estrategia,30-05-2018,Juega como Tikiman y construye torres para proteger tu Tiki Hut de las hordas de monstruos.
Yoku's Island Express,"19,99 €*","• Arcade, Aventura, Plataformas, Puzle",29-05-2018,"¡Te presentamos a Yoku, el minicartero que protagoniza Yoku's Island Express!"
Die for Valhalla!,"11,99 €*","• Acción, Arcade, Aventura",29-05-2018,¡Corta y destroza a tus enemigos! ¡El Valhalla te espera!
Ikaruga,"14,99 €*","• Acción, Arcade, Disparos (Shooter)",29-05-2018,¡Derrota al opresor régimen Horai!
Legend of Kay Anniversary,"29,99 €*","• Acción, Aventura",29-05-2018,¡Una versión completamente remasterizada del juego original!
Kitten Squad,"0,00 €*","• Acción, Disparos (Shooter)",29-05-2018,¡Gatitos matando a robots por una buena causa!
Knights of Pen and Paper +1 Deluxier Edition,"14,99 €*","• Aventura, Rol (RPG), Tablero",29-05-2018,La mejor experiencia de simulación de juegos de rol de mesa
Street Fighter™ 30th Anniversary Collection,"29,99 €9,89 €*",• Lucha,29-05-2018,¡12 clásicos de arcade en una colección!
Dungeon Rushers,"14,99 €*","• Aventura, Estrategia, Lucha, Rol (RPG)",25-05-2018,"Gestiona tu equipo, saquea polvorientas mazmorras, aplasta ejércitos de monstruos y fabrica potente equipamiento."
ATOMINE,"9,99 €*","• Acción, Arcade, Disparos (Shooter), Rol (RPG)",25-05-2018,Acción procedural de disparos de doble palanca
Enigmatis 2: The Mists of Ravenwood,"14,99 €*","• Aventura, Puzle",25-05-2018,¡Revela los secretos ocultos tras la niebla!
Jurassic Pinball,"2,99 €*","• Acción, Arcade, Deportes, Simulación",25-05-2018,¡Vuelve el pinball más entretenido!
Mecha Storm,"19,99 €*","• Acción, Rol (RPG)",25-05-2018,¡Lucha por el destino de la galaxia!
Zen Bound 2,"14,99 €*","• Estilo de vida, Puzle",24-05-2018,Sigue el camino hacia la felicidad en Zen Bound 2.
Arcade Archives Ikki,"6,99 €*","• Acción, Arcade",24-05-2018,¡Recupera el arroz!
"Calculation Castle : Greco's Ghostly Challenge ""Addition""","8,49 €4,24 €*",• Otros,24-05-2018,Greco y sus fantasmas están dispuestos a retarte.
"Calculation Castle : Greco's Ghostly Challenge ""Division""","8,49 €4,24 €*",• Otros,24-05-2018,Greco y sus fantasmas te aguardan en The Calculation Castle.
"Calculation Castle: Greco's Ghostly Challenge ""Multiplication""","8,49 €4,24 €*",• Otros,24-05-2018,¡Usa las matemáticas para derrotar a Greco!
"Calculation Castle: Greco's Ghostly Challenge ""Subtraction""","8,49 €4,24 €*",• Otros,24-05-2018,¡Acepta el reto de Greco's Calculation Castle!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
ACA NEOGEO TOP PLAYER’S GOLF,"6,99 €*","• Arcade, Deportes",24-05-2018,TOP PLAYER'S GOLF es un juego de deportes publicado por SNK en 1990.
Baobabs Mausoleum Ep.1: Ovnifagos Don't Eat Flamingos,"5,99 €*",• Aventura,24-05-2018,¿Quién es el habitante 64?
Bloodstained: Curse of the Moon,"9,99 €*",• Acción,24-05-2018,Lucha con espadas y látigos en este juego de acción de estilo retro.
Dead Fun Pack: Penguins and Aliens Strikes Again,"6,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",24-05-2018,¿Estás listo para enfrentarte a los locos retos de Dead Fun Pack?
Escape Game : Aloha,"4,99 €*","• Aventura, Puzle",24-05-2018,¿Serás capaz de huir?
N++ (NPLUSPLUS),"14,99 €*","• Acción, Arcade, Plataformas",24-05-2018,¡Un frenético plataformas!
Punch Club,"14,99 €*","• Acción, Estrategia, Lucha, Rol (RPG)",24-05-2018,"Entrena mucho, pelea contra cocodrilos y encuentra el amor."
Runner3,"17,99 €*","• Acción, Arcade, Plataformas",22-05-2018,¡CommanderVideo está de vuelta!
Disco Dodgeball - REMIX,"14,99 €*","• Acción, Acción en primera persona (FPS), Arcade",22-05-2018,"Disco Dodgeball – REMIX es un delirante deporte futurista que combina robots, combate con proyectiles y la acción alocada del balón prisionero."
Mega Man Legacy Collection,"14,99 €*","• Acción, Plataformas",22-05-2018,¡Seis clásicos de Mega Man llegan a Nintendo Switch!
Mega Man Legacy Collection 2,"14,99 €*","• Acción, Plataformas",22-05-2018,¡Cuatro éxitos en un único megapack! ¡Montones de contenidos extras en Mega Man Legacy Collection 2!
Professional Construction – The Simulation,"39,99 €*",• Simulación,22-05-2018,¡Sumérgete en el descontrolado y fascinante mundo de la construcción de carreteras!
Hyrule Warriors: Definitive Edition,"59,99 €*","• Acción, Aventura",18-05-2018,En Hyrule Warriors: Definitive Edition para Nintendo Switch podrás derrotar a legiones de enemigos encarnando a populares personajes de The Legend of Zelda.
Little Nightmares™ Complete Edition,"34,99 €*","• Acción, Aventura, Puzle",18-05-2018,Little Nightmares™ Complete Edition para Nintendo Switch contiene dos cautivadoras historias en un solo juego.
The Pinball Arcade,"0,00 €*","• Arcade, Simulación",18-05-2018,¡Pinball Arcade es la simulación de pinball más realista y completa jamás creada!
Henry The Hamster Handler,"1,00 €*","• Arcade, Puzle",18-05-2018,La alquimia de los hámsters vuelve.
Yonder: The Cloud Catcher Chronicles,"24,99 €*","• Aventura, Rol (RPG), Simulación",17-05-2018,"Relájate y disfruta de una vida tranquila en Yonder: The Cloud Catcher Chronicles, un agradable juego de aventuras en mundo abierto."
FRAMED Collection,"9,99 €1,99 €*","• Aventura, Puzle",17-05-2018,"Cambia el orden, cambia el resultado."
Fairune Collection,"9,99 €*","• Aventura, Disparos (Shooter), Rol (RPG)",17-05-2018,"Fairune Collection incluye cuatro juegos en un solo pack: Fairune, Fairune 2, Fairune Origin y Fairune Blast."
White Night,"14,99 €*","• Acción, Aventura, Puzle",17-05-2018,¡La oscuridad lo revelará todo!
Ice Cream Surfer,"8,00 €*","• Acción, Arcade, Disparos (Shooter)",17-05-2018,¿Estás listo para disparar helado cargado de pura energía refrigeradora?
Invisiballs,"6,99 €*","• Acción, Arcade, Fiesta, Puzle",17-05-2018,Escondite de nueva generación.
ACA NEOGEO BASEBALL STARS PROFESSIONAL,"6,99 €*","• Arcade, Deportes",17-05-2018,¡Lanza y corre! ¡Este dinámico juego de béisbol te mantendrá alerta!
The Banner Saga,"24,99 €*","• Estrategia, Rol (RPG)",17-05-2018,Tu saga comienza ahora
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
FOX n FORESTS,"9,99 €*","• Acción, Plataformas, Rol (RPG)",17-05-2018,Una fascinante fábula de pixel art con gratificantes supersecretos.
SilverStarChess,"5,99 €*",• Tablero,17-05-2018,Juego de ajedrez de estilo tradicional de fácil manejo
Battle Chasers: Nightwar,"39,99 €*","• Acción, Rol (RPG)",15-05-2018,Battle Chasers: Nightwar es un RPG para Nintendo Switch inspirado en los grandes clásicos para consola.
Wizard of Legend,"15,99 €*","• Acción, Arcade, Aventura",15-05-2018,¡Acción cooperativa de lanzamiento de conjuros!
Splitter Critters,"5,49 €*",• Puzle,15-05-2018,Divide y reorganiza el mundo.
The Adventures of Elena Temple,"1,99 €0,99 €*","• Arcade, Aventura, Plataformas, Puzle",15-05-2018,Nostalgia reconcentrada en forma de juego.
Never Stop,"4,99 €*","• Acción, Arcade, Carreras, Fiesta",14-05-2018,¡No te detengas!
The Mystery of the Hudson Case,"4,40 €*","• Aventura, Puzle",14-05-2018,¿Serás capaz de sacar a la luz el secreto mejor guardado de la familia Hudson?
Hyper Sentinel,"5,99 €*","• Acción, Arcade, Disparos (Shooter)",11-05-2018,Acción trepidante de arcade
InkSplosion,"4,99 €*","• Acción, Arcade, Disparos (Shooter)",11-05-2018,"¿Por qué la guerra tiene que ser un infierno cuando puede ser divertida? Adéntrate en InkSplosion, un juego de disparos de palanca dual en el que compites contra tus propios récords."
ONE PIECE: PIRATE WARRIORS 3 - Deluxe Edition,"59,99 €9,59 €*","• Acción, Aventura, Lucha",11-05-2018,Zarpa hacia el nuevo mundo en Nintendo Switch
ACA NEOGEO SUPER SIDEKICKS 2,"6,99 €*","• Arcade, Deportes, Football Fútbol",10-05-2018,¡Apunta a la portería y marca un tanto! ¡Estos partidos de fútbol te mantendrán en ascuas!
Super Chariot,"14,90 €*","• Acción, Aventura, Plataformas",10-05-2018,¿Jugarás solo o en compañía?
Immortal Redneck,"19,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter)",10-05-2018,Acaba con un enjambre de momias usando más de 50 armas y explora las pirámides de Giza en este frenético juego de disparos.
Garage,"14,99 €*","• Acción, Aventura, Disparos (Shooter), Rol (RPG)",10-05-2018,Unidos por la muerte
The Fall,"9,99 €*","• Aventura, Disparos (Shooter), Puzle",10-05-2018,Prepárate para un viaje inquietante mientras exploras el mundo de The Fall.
Suicide Guy,"7,99 €1,35 €*","• Aventura, Puzle",10-05-2018,¡Despierta para salvar a tu amada!
Arcade Archives TERRA CRESTA,"6,99 €*","• Arcade, Disparos (Shooter)",10-05-2018,Recupera piezas caídas sobre la Tierra y destruye a tus enemigos en formación de ataque.
Three Fourths Home: Extended Edition,"7,99 €*","• Aventura, Otros",10-05-2018,A través de la tormenta…
TouchBattleTankSP,"4,99 €*","• Acción, Disparos (Shooter)",10-05-2018,¡Destruye a tus enemigos con bombardeos activados al tacto!
Raging Justice,"12,99 €*","• Acción, Arcade, Lucha",08-05-2018,"Raging Justice es un beat 'em up clásico de proporciones épicas, ¡que arrastra a la fuerza el encanto salvaje del género hasta el siglo XXI!"
Death Road to Canada,"14,99 €*","• Acción, Aventura",08-05-2018,¿Serás capaz de sobrevivir?
Donkey Kong Country: Tropical Freeze,"59,99 €*",• Plataformas,04-05-2018,"Nada, salta, surfea y explora de liana en liana unas islas llenas de peligros y objetos coleccionables en Donkey Kong Country: Tropical Freeze para Nintendo Switch."
Nihilumbra,"3,99 €*","• Acción, Aventura, Plataformas, Puzle",03-05-2018,Pinta el mundo en tu Nintendo Switch. Cambia la física del terreno utilizando cinco colores diferentes.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
L.F.O. -Lost Future Omega-,"6,49 €*","• Arcade, Disparos (Shooter), Música",03-05-2018,"Sincroniza el sonido, sincroniza el futuro"
Timberman VS,"1,99 €*","• Arcade, Deportes",03-05-2018,¿Eres un leñador de primera categoría?
Cast of the Seven Godsends,"12,99 €2,59 €*","• Arcade, Aventura, Plataformas",03-05-2018,Cast of the Seven Godsends te devuelve a la época en la que los juegos de disparos 2D reinaban en las salas de recreativas.
"Don't Die, Mr Robot!","7,99 €*","• Acción, Arcade, Aventura",03-05-2018,Sobrevivir en el abismo electrónico
Perfect Angle,"9,99 €*","• Otros, Puzle, Simulación",03-05-2018,Desafía tu mente con puzles basados en ilusiones ópticas. Encuentra el ángulo perfecto rotando la cámara hasta ordenar el caos y descubrir una impactante historia plagada de giros.
Arcade Archives 10-Yard Fight,"6,99 €*","• Arcade, Deportes",02-05-2018,Corre con el balón o haz un pase. ¡Tú decides cómo alcanzar las 10 yardas!
ACA NEOGEO STAKES WINNER,"6,99 €*","• Acción, Arcade",02-05-2018,¡Conquista GI! ¡Galopa sobre la pista a lomos de tu querido caballo!
Animal Super Squad,"9,99 €*","• Acción, Aventura",01-05-2018,Una aventura basada en las leyes de la física con contenido impulsado por la comunidad.
Super Saurio Fly,"9,89 €*","• Arcade, Aventura, Plataformas",28-04-2018,"¡Vuela, evita trampas y derrota a otros dinosaurios!"
12 orbits,"1,99 €*","• Arcade, Fiesta",27-04-2018,Juega con todo el mundo a la vez. En cualquier lugar. En cualquier momento.
DragoDino,"9,99 €*","• Acción, Aventura, Plataformas",27-04-2018,"DragoDino, ¡una épica aventura en un universo cambiante donde te enfrentarás a retos sin cesar!"
Save the Ninja Clan,"4,99 €*","• Acción, Puzle",27-04-2018,Save the Ninja Clan es un juego de plataformas para jugadores ocasionales y «speedrunners».
Bouncy Bob,"1,00 €*","• Arcade, Fiesta, Plataformas",27-04-2018,Divertidísimo juego cooperativo con un toque oscuro.
Jotun: Valhalla Edition,"14,99 €*","• Acción, Aventura",27-04-2018,"Derrota a gigantes nórdicos e impresiona a los dioses en Jotun: Valhalla Edition, una aventura de acción dibujada a mano de Nintendo Switch."
Shantae: Half- Genie Hero Ultimate Edition,"24,29 €12,14 €*","• Acción, Plataformas",27-04-2018,¡Vive tres misiones diferentes en la aventura definitiva de Shantae!
Agatha Knife,"11,99 €*","• Aventura, Puzle",26-04-2018,Emprende una retorcida aventura con Agatha.
Sky Rogue,"16,99 €8,49 €*","• Acción, Arcade, Disparos (Shooter), Simulación",26-04-2018,¡Un simulador de vuelo rogue-lite!
Another Lost Phone: Laura's Story,"5,99 €*","• Otros, Puzle, Simulación",26-04-2018,Explora la vida social de Laura en la secuela espiritual de A Normal Lost Phone.
Goetia,"9,99 €*",• Aventura,26-04-2018,"Goetia es una aventura point and click en la que juegas como el fantasma de una joven dama, Abigail Blackwood."
Sparkle ZERO,"4,99 €*","• Arcade, Simulación",26-04-2018,Conviértete en un organismo luchando por su supervivencia y evolucionando. Comienza desde ZERO hasta convertirte en la mejor y más eficiente forma de vida.
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,"19,99 €4,99 €*","• Acción, Lucha",26-04-2018,Vive toda la emoción de Naruto
Late Shift,"12,99 €*","• Acción, Aventura",26-04-2018,Tus decisiones te representan.
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,"19,99 €*","• Acción, Lucha",26-04-2018,La Cuarta Guerra Ninja continúa.
Saturday Morning RPG,"7,99 €*","• Aventura, Estrategia, Rol (RPG)",26-04-2018,Coge tus cereales – ¡es sábado por la mañana!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,"49,99 €*","• Acción, Lucha",26-04-2018,Los tres juegos STORM en una impresionante colección.
ACA NEOGEO GHOST PILOTS,"6,99 €*","• Arcade, Disparos (Shooter)",26-04-2018,¡El esperadísimo juego de disparos!
A Robot Named Fight,"10,99 €*","• Acción, Aventura, Disparos (Shooter), Plataformas",26-04-2018,Muerte a la Megabeast
Glaive: Brick Breaker,"9,99 €*","• Arcade, Puzle",26-04-2018,¡Vuelve un clásico de acción de las máquinas recreativas!
KORG Gadget for Nintendo Switch,"38,99 €*","• Fiesta, Música, Uso práctico",26-04-2018,Juega. Crea música. Un estudio de creación musical que parece un juego.
Light Fall,"14,99 €*","• Acción, Aventura, Plataformas",26-04-2018,Explora el olvidado mundo de Numbra para descubrir tu misterioso pasado.
SKYPEACE,"0,99 €*",• Acción,26-04-2018,¡Acción sencilla pero divertidísima! ¡Elévate a los cielos a toda velocidad!
NARUTO: Ultimate Ninja STORM,"19,99 €4,99 €*","• Acción, Lucha",26-04-2018,Comienza la épica saga ninja
Where Are My Friends?,"5,99 €*","• Arcade, Aventura, Plataformas",25-04-2018,"Los amigos de Wheye han desaparecido, el planeta está a punto de explotar y solo él puede salvar a todo el mundo. Tendrá que enfrentarse a varias pruebas él solito."
South Park™: Retaguardia en Peligro™,"29,99 €*","• Acción, Aventura, Rol (RPG)",24-04-2018,"Acompaña a los más famosos habitantes de South Park, Stan, Kyle, Kenny y Cartman, en una nueva aventura RPG rebosante de diversión y mal gusto."
Firefighters – The Simulation,"39,99 €*",• Simulación,24-04-2018,¡Bienvenido a la brigada profesional contra incendios!
Firefighters: Airport Fire Department,"39,99 €*",• Simulación,24-04-2018,Tu equipo cuenta contigo. ¡No lo defraudes!
The Way Remastered,"14,99 €*","• Acción, Aventura, Plataformas, Puzle",20-04-2018,La versión remasterizada de un galardonado juego de lógica y plataformas.
BAFL - Brakes Are For Losers,"4,99 €*","• Arcade, Carreras, Fiesta",19-04-2018,BAFL es diversión arcade en estado puro.
Ninja Striker!,"3,99 €*","• Acción, Arcade",19-04-2018,Ninja Striker! te ofrece todos los combos rápidos y la acción retro que estabas buscando.
Neo ATLAS 1469,"42,99 €*","• Otros, Simulación",19-04-2018,¡Crea tu propio mapa del mundo! Un juego de simulación de la era de los descubrimientos en el que tus creencias afectarán al aspecto del mundo.
ACA NEOGEO REAL BOUT FATAL FURY SPECIAL,"6,99 €*","• Arcade, Lucha",19-04-2018,¡19 estrellas de la lucha te están esperando en el escenario final!
Manticore - Galaxy on Fire,"9,99 €*","• Acción, Disparos (Shooter)",19-04-2018,¡Derriba naves espaciales piratas en este juego de disparos de ciencia ficción lleno de acción!
Skee-Ball,"2,99 €*","• Arcade, Simulación",19-04-2018,Skee-Ball es un divertido juego de acción en una bolera al que podrás jugar donde te apetezca. Este título ofrece la diversión de juego de arcade original e incluye un montón de variantes nuevas.
It's Spring Again,"1,99 €*","• Educativo, Puzle",17-04-2018,It's Spring Again es un juego educativo que les enseña a los niños las estaciones.
Wild Guns™ Reloaded,"19,99 €*","• Acción, Arcade, Disparos (Shooter)",17-04-2018,TIROTEO AL MEDIODÍA
Party Trivia,"7,99 €*","• Arcade, Puzle",17-04-2018,Juego de preguntas multijugador.
Gal*Gun 2,"29,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Aventura",13-04-2018,¡El juego de disparos más infame de Japón hace su esperadísimo debut en Nintendo Switch!
Pirates: All Aboard!,"5,99 €*","• Acción, Arcade, Fiesta",13-04-2018,Sube la marea... ¡Es hora de embarcarse con tus amigos!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Sumer,"12,09 €*","• Estrategia, Fiesta, Tablero",13-04-2018,Sumer mezcla estrategia de juego de mesa con la acción de un videojuego.
Burly Men at Sea,"9,99 €*","• Aventura, Puzle",12-04-2018,Un trío de pescadores fornidos y barbudos dejan atrás lo ordinario para buscar aventuras extraordinarias.
Word Search by POWGI,"7,99 €*","• Educativo, Fiesta, Puzle",12-04-2018,¡Más de 300 puzles para resolver solo o con amigos!
#Breakforcist Battle,"7,99 €*","• Acción, Arcade, Fiesta, Puzle",12-04-2018,¡Solo tú (y tres de tus amigos) podéis salvar al desayuno de las garras del mal!
Asdivine Hearts,"12,99 €*","• Aventura, Estrategia, Rol (RPG)",12-04-2018,¡Viaja con cuatro compañeros y un gato en un RPG de fantasía con combates animados por turnos!
Don’t Starve: Nintendo Switch Edition,"19,99 €*",• Aventura,12-04-2018,"En Don’t Starve: Nintendo Switch Edition, controlarás a Wilson, un intrépido caballero científico que ha quedado atrapado a manos de un demonio y ha sido transportado a un misterioso mundo salvaje."
Infernium,"22,99 €*","• Aventura, Puzle",12-04-2018,"¡Infernium, un juego no lineal de terror y supervivencia en primera persona que se te quedará grabado en la memoria!"
Regalia: Of Men and Monarchs - Royal Edition,"24,99 €3,74 €*","• Aventura, Rol (RPG)",12-04-2018,Regalia: Of Men and Monarchs es un RPG táctico que te llevará a restaurar la antigua gloria de un reino en declive.
Drone Fight,"4,99 €*",• Carreras,12-04-2018,¡Arranca hacia la meta avanzando volando a ras de tierra y por el aire a gran velocidad!
Rogue Aces,"12,99 €*","• Acción, Arcade, Disparos (Shooter)",12-04-2018,¡Únete a los Rogue Aces como Wings Mc.Pilot y Cía. en desafiantes batallas entre aviones generadas por procedimientos! ¡Evita los ataques y recupera las tierras que ha usurpado el Barón!
Splat the Fruit,"16,99 €*","• Estrategia, Puzle",12-04-2018,Splat the Fruit es la versión para personas pensantes de los juegos de física en los que se trata de destruir objetos.
ACA NEOGEO Gururin,"6,99 €*","• Arcade, Puzle",12-04-2018,¡Haz girar el Magic Troupe y consigue la victoria!
The Adventure Pals,"11,99 €*","• Aventura, Plataformas",12-04-2018,"Una historia de amor, jirafas y perritos calientes."
Streets of Red - Devil's Dare Deluxe,"7,99 €*","• Acción, Arcade, Lucha",12-04-2018,Videojuegos vs películas de terror
Skies of Fury DX,"16,19 €*","• Acción, Arcade, Disparos (Shooter), Simulación",12-04-2018,¡Lucha como un piloto británico o alemán durante la batalla por los cielos de la I Guerra Mundial!
Zotrix: Solar Division,"1,99 €*","• Acción, Estrategia, Simulación",12-04-2018,La batalla contra los alienígenas Zotrix se acerca cada vez más. Todas las estaciones espaciales de la red están en peligro.
Dragon Blaze for Nintendo Switch,"6,99 €*","• Arcade, Disparos (Shooter)",12-04-2018,¡Psikyo vuelve con Dragon Blaze para Nintendo Switch!
Shelter Generations,"19,99 €*","• Aventura, Simulación",12-04-2018,La belleza de la naturaleza va de la mano de su implacable crueldad.
Deep Ones,"4,99 €*","• Arcade, Aventura, Plataformas",11-04-2018,"Deep Ones es un juego de plataformas retro con secciones multigénero, inspirado en el ZX Spectrum y las obras de H. P. Lovecraft."
Bombslinger,"11,99 €*","• Arcade, Disparos (Shooter), Lucha",11-04-2018,"Un juego de acción ambientado en el Salvaje Oeste, dotado de acción explosiva para un solo jugador y con trepidantes batallas a muerte entre cuatro jugadores."
Masters of Anima,"6,99 €*","• Aventura, Estrategia",10-04-2018,Masters of Anima es un original juego de aventura que te sumerge en el mágico mundo de Spark.
Super Daryl Deluxe,"19,99 €*","• Acción, Rol (RPG)",10-04-2018,"Vuelve a la época del instituto con Super Daryl Deluxe, un RPGvania ambientado en un instituto absolutamente normal."
The Bunker,"12,99 €*",• Aventura,09-04-2018,"Aventúrate en áreas remotas y olvidadas, descubre recuerdos reprimidos de la infancia y desbloquea los secretos ocultos de The Bunker."
MEMBRANE,"9,11 €*","• Acción, Aventura, Plataformas, Puzle",06-04-2018,"¡Construye, dobla y rompe tu mundo!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Zombillie,"4,99 €*","• Arcade, Puzle",05-04-2018,Ayuda a Zombillie a llegar a la legendaria factoría cárnica.
Animated Jigsaws: Beautiful Japanese Scenery,"8,99 €*","• Fiesta, Puzle",05-04-2018,¡Une las piezas de un rompecabezas animado con los escenarios más bellos de Japón y observa cómo cobra vida ante tus ojos!
Arcade Archives Ninja-Kid,"6,99 €*","• Acción, Arcade",05-04-2018,Infíltrate en el castillo y usa tus shurikens especiales para derrotar a tus enemigos y recuperar el tesoro.
Octocopter: Double or Squids,"2,99 €*","• Arcade, Carreras, Fiesta, Puzle",05-04-2018,¡Acción de calamares y carreras para multijugador local!
Urban Trial Playground,"14,99 €*","• Arcade, Carreras, Deportes",05-04-2018,¡Cada nivel es tu patio de recreo!
Sling Ming,"11,99 €*","• Aventura, Plataformas, Puzle",05-04-2018,Agárrate fuerte en esta aventura de puzles sobre raíles
ACA NEOGEO SAMURAI SHODOWN III,"6,99 €*","• Arcade, Lucha",05-04-2018,SAMURAI SHODOWN III es un juego de lucha publicado por SNK en 1995.
Sally's Law,"9,99 €*","• Acción, Aventura, Puzle",05-04-2018,La hermosa historia de una hija y su padre.
Metropolis: Lux Obscura,"7,99 €*",• Puzle,04-04-2018,"Metropolis Lux Obscura es un juego único con ambiente de cine negro, mujeres seductoras y peligrosos secretos. El juego se basa en un cómic audiovisual con una trama no lineal que se mezcla con peleas de puzles tipo ""match 3""."
D/Generation,"16,99 €*","• Arcade, Aventura, Disparos (Shooter), Puzle",03-04-2018,Un mensajero sin nombre entra en un centro de investigaciones médicas en la planta 80 de un rascacielos. Pronto se da cuenta de que algo no encaja...
Spartan,"0,99 €*","• Acción, Arcade, Plataformas",01-04-2018,¡Vuelve el rey Leo!
Toki Tori,"4,99 €*","• Plataformas, Puzle",30-03-2018,"Únete a los millones de jugadores que ya han disfrutado de este clásico de los puzles de plataformas, ¡ahora en Nintendo Switch!"
Alteric,"4,99 €*","• Arcade, Plataformas, Puzle",30-03-2018,"Estás solo y perdido, y no sabes qué hacer. ¿Te oprime la soledad? Te encuentras en algún sitio, pero ¿dónde? Y lo más importante: ¿quién eres?"
Devious Dungeon,"7,99 €*","• Acción, Arcade, Plataformas, Rol (RPG)",30-03-2018,"Ambientado en la Edad Media, Devious Dungeon es un título de acción y plataformas."
Shadow Bug,"8,99 €*","• Acción, Aventura, Plataformas, Puzle",30-03-2018,"¡Saltar, atacar, eliminar!"
Farm Expert 2018 for Nintendo Switch™,"24,99 €*",• Simulación,30-03-2018,¡La edición especial del simulador agrícola Farm Expert 2018 ha llegado a Nintendo Switch!
Penny-Punching Princess,"39,99 €*",• Acción,30-03-2018,¡Pelea o ábrete camino a golpe de sobornos para reconquistar tu reino frente a los codiciosos Dragoloans!
Atelier Lydie & Suelle ~The Alchemists and the Mysterious Paintings~,"59,99 €*",• Rol (RPG),30-03-2018,¡Adéntrate en los fantásticos mundos de misteriosos cuadros con Lydie y Suelle!
Arcade Archives PUNCH-OUT!!,"6,99 €*","• Acción, Arcade",30-03-2018,Poder. Velocidad. Técnica. ¿Quién será capaz de derrotar al campeón?
TENGAI for Nintendo Switch,"6,99 €*","• Arcade, Disparos (Shooter)",30-03-2018,¡Vuelve Psikyo!
Unholy Heights,"4,89 €*","• Estrategia, Simulación",29-03-2018,Un juego indie de gestión de apartamentos y defensa de torre.
