Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Treasure Hunter Man 2,"1,99 €*","• Acción, Aventura, Plataformas",31-01-2022,Dorothy might just be able to save her teenage skeleton son and undo a terrible curse. All it takes is finding the treasures hidden on this mysterious island.
Broken Blades,"3,99 €*","• Arcade, Aventura, Lucha, Plataformas",29-01-2022,"Avoid traps, upgrade your sword and reach powerful bosses to find a way out of the underworld. Enter the world of Broken Blades and let yourself be carried away by the adventure!"
Magic Pen Color Book,"3,99 €*",• Educativo,29-01-2022,"Este juego de libro para colorear permitirá a su(s) hijo(s) dibujar tocando con el dedo cualquier cosa de su imaginación o colorear, decorar las plantillas listas para usar incluidas, con el fin de crear sus propias pinturas únicas."
Leyendas Pokémon: Arceus,"59,99 €*","• Acción, Aventura, Rol (RPG)",28-01-2022,Viaja al pasado de Pokémon y explora parajes salvajes inmensos repletos de nuevos descubrimientos en Leyendas Pokémon: Arceus para Nintendo Switch.
Don't Be Afraid,"9,99 €2,49 €*","• Aventura, Puzle",28-01-2022,"You’ve been kidnapped by a child killer and placed in a house filled with puzzles. Try to break the system, escape and end the nightmare."
Cue Sports,"4,99 €2,49 €*","• Arcade, Deportes, Fiesta",28-01-2022,Billard and Snooker
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Re:Turn 2 - Runaway,"8,00 €*","• Aventura, Puzle",28-01-2022,Re:Turn 2 es un juego de aventuras de terror psicológico en 2D.
Pixel Jumper,"7,99 €*","• Acción, Arcade, Aventura, Plataformas",28-01-2022,Ayuda a Idaho Joe a explorar las cuevas de Idaho en busca de tesoros. Cuidado con los monstruos del rock.
Circus Pocus,"4,99 €*",• Acción,28-01-2022,Welcome to the circus of violence!
Pyramids Slot Machines,"5,99 €*",• Simulación,28-01-2022,Siente el ambiente de los casinos auténticos con estas máquinas tragaperras de última generación sobre el tema del Antiguo Egipto.
Record of Lodoss War -Deedlit in Wonder Labyrinth-,"20,99 €12,59 €*","• Acción, Otros, Plataformas",28-01-2022,
Super Onion Boy 2,"4,99 €1,49 €*","• Acción, Plataformas",28-01-2022,Una aventura pixelada de plataformas moderna protagonizada por una épica hortaliza
Calturin,"5,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",28-01-2022,Calturin es un juego de Bullet Hell Boss Rush. Debes atravesar misteriosos portales y enfrentarte a peligrosas criaturas para liberarte del nigromante.
Hidden Paws,"3,99 €0,99 €*","• Aventura, Fiesta, Otros, Puzle",27-01-2022,"Es invierno y los gatos siguen afuera, solos y con frío. Encuéntralos para que vuelvan a casa."
Unforeseen Incidents,"19,99 €12,99 €*","• Aventura, Puzle",27-01-2022,UNA AVENTURA SOBRE UNA CONSPIRACIÓN Y UN VIRUS LETAL.
Gunvolt Chronicles: Luminous Avenger iX 2,"22,49 €*",• Acción,27-01-2022,¡Entra de lleno en el nuevo ápeX de acción en 2D!
Pandemic Shooter,"4,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Disparos (Shooter)",27-01-2022,"¡Carga el arma, hay zombis por todas partes! Acaba con las hordas de infectados y llega hasta el origen del brote de no muertos."
Magi Trials,"9,99 €*",• Aventura,27-01-2022,Aprende a lanzar conjuros para conseguir créditos académicos... ¡y un romance extracurricular!
Zodiac Tri Peaks Solitaire,"4,99 €*","• Estrategia, Puzle, Simulación, Tablero",27-01-2022,"Juega al solitario Tri-Peaks con un tema del zodíaco. Gana el juego progresivo para desbloquear nuevos temas y fondos de cartas, o juega solo el juego clásico para matar el tiempo."
Heroic Pirates,"0,99 €*","• Arcade, Estrategia",27-01-2022,All Hand Hoy!
Colors and Numbers,"3,99 €1,99 €*","• Arcade, Estilo de vida, Otros, Puzle",27-01-2022,Colouring has never been easier!
Shadow Samurai Revenge,"3,99 €0,99 €*","• Acción, Arcade, Aventura, Plataformas",27-01-2022,Become a true samurai and help Arashi free his son.
Hatsune Miku Connecting Puzzle TAMAGOTORI,"12,00 €*","• Música, Otros, Puzle",27-01-2022,"Easy to play, just connect eggs! Collect as many birds and cute illustrations as you can with Miku and her friends!"
Jumping Quest,"1,99 €*","• Arcade, Fiesta",27-01-2022,Jumping Quest is a game where you need to jump and push enemies off the platform as quickly as possible.
Arcade Archives PISTOL DAIMYO NO BOUKEN,"6,99 €*","• Arcade, Disparos (Shooter)",27-01-2022,Kneel before me! A strange new lord makes his debut.
Vagante,"13,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",27-01-2022,"Vagante es un juego de acción de rol y plataformas en un tenebroso mundo de fantasía lleno de peligros. Enfréntate sus desafíos en cooperativo con tus amigos, en local, online o solo."
COGEN: Sword of Rewind,"24,99 €9,99 €*","• Acción, Aventura",27-01-2022,"Retrocede, recalibra... reinténtalo. KOGEN es un juego único de acción 2D donde la muerte y el tiempo están del revés."
Gomoku Let's Go,"4,99 €*","• Estrategia, Puzle, Simulación, Tablero",27-01-2022,Classic board game with a Zen style!
Crazy Athletics - Summer Sports and Games,"15,89 €*","• Acción, Aventura, Deportes",27-01-2022,"En sus marcas, listos, ¡ya!!"
Serin Fate,"16,79 €*","• Aventura, Puzle, Rol (RPG), Simulación",27-01-2022,A hand-crafted fantasy RPG that delves deep into the churning depths of Magic.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Crush Crush,"0,00 €*","• Aventura, Comunicación, Estilo de vida, Simulación",27-01-2022,Idle Dating Sim
PopSlinger,"13,19 €*","• Acción, Arcade, Disparos (Shooter), Música",26-01-2022,"¡Únete a una chica mágica con un arsenal propulsado por bebidas gaseosas en una misión de ensueño para salvar su hogar, y muévete al ritmo de la vibrante música!"
Starlight Shores,"11,99 €*","• Aventura, Rol (RPG)",26-01-2022,¡Pide un deseo a las estrellas fugaces mientras disfrutas de un fin de semana de escapada a la playa!
Summertime Madness,"14,99 €8,99 €*","• Aventura, Puzle",26-01-2022,Summertime Madness es un juego de rompecabezas individual en primera persona.
Elasto Mania Remastered,"9,00 €*","• Carreras, Otros, Puzle, Simulación",26-01-2022,"The original cult classic returns. A blast from the past, better than ever. Are you ready?"
Froggy Crossing,"2,99 €*",• Arcade,26-01-2022,Ayuda a la rana Froggy a llenar su barriga con deliciosas monedas.
Cake Invaders,"5,99 €*","• Acción, Arcade, Disparos (Shooter)",26-01-2022,¡Dispara sin cuartel para proteger a los valiosos dulces de enjambres de alienígenas voraces!
Darkness and Flame: Born of Fire,"13,99 €*","• Aventura, Puzle",25-01-2022,"Un encuentro inusual cambia la vida de una joven para siempre. A partir de ese instante, Alice pasará a formar parte de la eterna batalla entre la Oscuridad y la Llama."
Angelo and Deemon: One Hell of a Quest,"12,99 €*","• Aventura, Puzle",25-01-2022,¡Clásica aventura de point & click!
The Artful Escape,"17,49 €*","• Acción, Aventura",25-01-2022,Un prodigio de la guitarra emprende un viaje psicodélico para inspirar a su personaje escénico.
Reverie Knights Tactics,"24,99 €*","• Aventura, Estrategia, Rol (RPG)",25-01-2022,Un juego de rol táctico por turnos con batallas estratégicas en cuadrículas isométricas.
The Longest Road on Earth,"9,99 €*","• Música, Otros, Simulación",25-01-2022,Un juego dentro de una canción.
Trigonal,"2,99 €1,49 €*","• Arcade, Estilo de vida, Puzle, Tablero",24-01-2022,"Fill a Vertical, Horizontal or Diagonal line to clear the row!"
Parking Simulator,"9,99 €4,99 €*","• Carreras, Simulación",23-01-2022,Simulador de aparcamiento realista en el que tienes que aparcar diferentes coches con la máxima precisión.
Hammer Kid,"9,99 €*","• Acción, Arcade, Aventura, Plataformas",22-01-2022,Una encantadora aventura de pixel art que recuerda a la buena época de los 16 bits.
Magic code,"12,48 €*","• Educativo, Puzle",22-01-2022,100 niveles Para niños y adultos Editor de nivel
Baby Storm,"19,99 €1,99 €*","• Acción, Arcade",21-01-2022,¡Vigila a estos pequeñajos impredecibles mientras siembran el caos en tu guardería!
Go Minimal,"4,99 €0,99 €*","• Estrategia, Puzle, Tablero",21-01-2022,"Perfect strategy board game for 2 friends, play online or locally on one device!"
The Company Man,"19,99 €*","• Acción, Aventura, Plataformas",21-01-2022,¡Asciende en la escalera corporativa y derroca a tu jefe!
Horrid Henry's Krazy Karts,"12,99 €*","• Acción, Arcade, Carreras",21-01-2022,¡Prepárate para correr con Krazy Karts de Pablo Diablo!
Kinduo,"4,99 €*","• Plataformas, Puzle",21-01-2022,¡Completa puzles de plataformas en solitario o en pareja!
Merek's Market,"11,99 €*","• Arcade, Estrategia, Fiesta, Simulación",21-01-2022,Merek's Market es un caótico juego de artesanía sobre la gestión de una tienda medieval.
Football Killer,"6,99 €*","• Acción, Deportes, Football Fútbol, Plataformas, Puzle",21-01-2022,"Shooter, soccer, puzzle - Football Killer!"
Jack 'n' Hat,"7,99 €*","• Acción, Aventura, Plataformas",21-01-2022,"¡El siniestro Dr. Voo Doom ha secuestrado a la Princesa de Ririland y ha incitado una guerra civil! ¡Depende de Jack y su sombrero boomerang, salvarla y restaurar la paz!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Chef Word Ardee - Word Puzzle,"7,99 €*","• Educativo, Puzle, Simulación, Tablero",21-01-2022,"¡Buen provecho! Únase al Chef Word Ardee para ayudarlo a encontrar y juntar letras para formar palabras. Un montón de rompecabezas de palabras para jugar, encontrar palabras ocultas y obtener pistas que le ayudarán a resolver el rompecabezas."
Shadow Quest,"1,19 €*","• Arcade, Aventura, Plataformas",21-01-2022,Do you have what it takes to embrace the danger and become the ultimate shadow fighter?
Storm Tale 2,"17,99 €*","• Aventura, Estrategia, Puzle",21-01-2022,"Desafía tus habilidades de combinar 3 mientras te unes a Griffri, el mago, y luchas contra un poderoso hechicero y su poderoso dragón."
Pure Mini Golf,"3,99 €0,99 €*","• Arcade, Deportes",21-01-2022,Pure Mini Golf is a lovely no-frills mini golf game that brings the relaxing vibes of the putting courses at your fingertips.
Dungeons of Shalnor,"9,99 €*","• Acción, Estrategia, Puzle, Rol (RPG)",21-01-2022,A tactical Turn-based Roguelike game. Featuring a “Turn the Camera” mechanic that leads to expected and unexpected outcomes.
Windjammers 2,"19,99 €*","• Arcade, Deportes, Lucha",20-01-2022,¡La diversión estará servida en Nintendo Switch con Windjammers 2!
Blackwind,"24,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",20-01-2022,Blackwind es un juego de ciencia ficción de acción top-down donde eres un adolescente que pilota un prototipo de armadura en una invasión alienígena.
Make the Burger,"3,99 €*","• Arcade, Estrategia, Fiesta, Simulación",20-01-2022,¿Alguna vez te has hecho cargo de un camión de comida rápida para hacer felices a tus clientes?
Troll Patrol,"9,99 €*","• Puzle, Rol (RPG)",20-01-2022,"""Troll Patrol"" es un juego de puzzle que combina los géneros combinación de casillas y RPG ofreciendo una experiencia única: Juega como el último defensor de la amenazada guarida troll, donde los despiadados aldeanos y los héroes de castillos y rein"
Nature,"2,99 €*","• Acción, Plataformas, Simulación",20-01-2022,Become a dandelion seed and soar to the sky.
Dragon Hills 2,"15,00 €*","• Acción, Arcade, Aventura",20-01-2022,¡Monta en tu dragón mecánico y lucha para salvar a la humanidad!
RPGolf Legends,"29,99 €*","• Acción, Aventura, Deportes, Rol (RPG)",20-01-2022,¡Conviértete en la leyenda en una aventura de golf acción y salva el golf en el mundo!
Slingshot Stunt Driver & Sports,"9,99 €*","• Acción, Arcade, Carreras, Simulación",20-01-2022,¡Lanza un coche con un tirachinas y mira cómo vuela!
The Enigma Machine,"7,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Puzle",20-01-2022,[ENIGMA TECHNOLOGIES] ¿Alguna vez se ha preguntado ... qué sucede dentro de la mente de un androide?
JankBrain,"1,77 €*","• Acción, Disparos (Shooter), Plataformas",20-01-2022,¡Un cerebro gigante que quiere conquistar el mundo!
I Love Finding Pups! - Collector's Edition,"9,99 €0,99 €*","• Aventura, Puzle",20-01-2022,Find your best canine friend!
RichMan 10,"9,99 €*","• Estrategia, Fiesta, Puzle, Tablero",20-01-2022,Classic Oriental Board Game
Jewel Match Solitaire: Winterscapes,"9,99 €0,99 €*","• Puzle, Tablero",20-01-2022,It’s cold outside and you’re snowed in with a game of Solitaire!
Jewel Match Twilight Solitaire,"9,99 €*","• Puzle, Tablero",20-01-2022,"Discover and rebuild eerie derelict castles, but beware of vampires roaming the land!"
Alien Destroyer,"0,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter)",20-01-2022,Alien robots are attacking.
Monster Rescue,"2,99 €1,49 €*","• Arcade, Educativo, Puzle",20-01-2022,Show your archery skills and rescue all cute little monsters!
Road Bustle,"0,99 €*","• Acción, Arcade",20-01-2022,There is a lot of traffic on the roads today.
Toasted!,"6,89 €*","• Acción, Arcade, Carreras, Fiesta",20-01-2022,"Use your driving, jumping, and jousting skills to knock out rival breakfast foods in this wild party game for up to 4. Grab one of six characters and get ready to get Toasted!"
Escape Lala 2 - Retro Point and Click Adventure,"9,99 €*","• Aventura, Puzle",20-01-2022,Our beloved princess is missing… What happened?
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Survive on Raft,"24,99 €*","• Acción, Aventura, Otros, Simulación",20-01-2022,Supervivencia en una balsa en medio del océano infinito.
Arcade Archives HOPPING MAPPY,"6,99 €*","• Acción, Arcade",20-01-2022,Hop and jump all over to find items!
The Flea Evolution: Bugaboo,"5,99 €*","• Acción, Arcade, Aventura, Estrategia",20-01-2022,Revive La Pulga o experimentala por primera vez. Tu misión es encontrar la salida saltando entre las diferentes plataformas ¡No dejes que los enemigos te coman!
Downslope,"4,99 €*","• Arcade, Deportes, Otros, Puzle",20-01-2022,Snowboard con estilo! Niveles complicados para navegar! Conoce a los fantasmas de la Montaña! Conozca su historia.
Pixel Game Maker Series THUNDER STRIKER,"10,29 €*","• Arcade, Disparos (Shooter)",20-01-2022,"The fourth installment in the fictional ""GAME BUDDY"" portable game series! Retro-style shooting!"
Scrapnaut,"10,59 €*","• Acción, Aventura, Otros",20-01-2022,Scrapnaut es un juego de construcción de bases y supervivencia con vista cenital que incluye elementos steampunk.
Pyramid Quest,"9,99 €*","• Arcade, Aventura, Plataformas",20-01-2022,
Demon Hunter: Ascendance,"14,99 €*","• Aventura, Puzle",20-01-2022,¡Resuelve el complejo misterio del museo!
Animal Revolt Battle Simulator,"14,99 €*","• Acción, Estrategia, Lucha, Simulación",20-01-2022,¡El simulador de batalla sandbox definitivo basado en la física donde puedes crear divertidas batallas entre todo tipo de criaturas ragdoll!
Vivid Knight,"12,49 €*","• Estrategia, Otros, Rol (RPG), Simulación",20-01-2022,"¡""Vivid Knight"" es una aventura de exploración de mazmorras en la que tienes que reunir a tus amigos, que han sido convertidos en joyas, y combinar sus habilidades para formar el grupo definitivo!"
Escape Lala - Retro Point and Click Adventure,"0,99 €*","• Aventura, Puzle",20-01-2022,"You wake up inside a magical cave, can you escape? A nostalgic adventure game <3"
Guild of Ascension,"16,99 €*","• Aventura, Estrategia, Rol (RPG)",19-01-2022,Guild of Ascension es un RPG táctico de acción de estilo rogue que mezcla un sistema de combate por turnos con combos en tiempo real.
Trivia For Dummies™,"11,09 €*",• Fiesta,19-01-2022,
Yu-Gi-Oh! Master Duel,"0,00 €*","• Estrategia, Simulación, Tablero",19-01-2022,Experimenta la siguiente generación de Yu-Gi-Oh! - ¡un juego digital de cartas coleccionables!
Ancient Rush 2,"4,99 €*","• Arcade, Aventura, Rol (RPG)",18-01-2022,¿Te atreves a investigar la leyenda de Ozolan y a desvelar el secreto del tesoro de Chulua?
Labyrinth Legend,"14,99 €*","• Acción, Rol (RPG)",18-01-2022,"¡Un día nuevo, una aventura nueva!"
Drowning Cross,"1,29 €*",• Aventura,18-01-2022,Find your boyfriend before the night takes him away forever.
Concordia: Digital Edition,"24,99 €*","• Estrategia, Otros, Tablero",18-01-2022,Build the greatest trade empire of ancient Rome!
Queeny Army,"4,99 €*","• Acción, Disparos (Shooter), Plataformas",18-01-2022,¡Elige entre doce heroínas distintas y libera tu país en este juego de desplazamiento lateral con estilo retro!
Dobo's Heroes,"9,99 €1,99 €*","• Acción, Aventura, Plataformas, Puzle",17-01-2022,Ayuda a Dobo a salir de las profundidades de su mundo
Kubi Adventures,"2,49 €*","• Arcade, Aventura, Plataformas",17-01-2022,"Kubi Adventures, 3D Cute Platformer Game! Collect keys and coins by passing enemies and obstacles! and finish the Levels!"
Shadow Man Remastered,"17,72 €*","• Acción, Plataformas",17-01-2022,"Se acerca, acechando a los criminales en el mundo de los espíritus y en el mundo real. Se acerca, poseído, con una máscara vudú en el pecho y marcas de poder en la espalda."
Sit-Ups Workout,"4,99 €*","• Deportes, Estilo de vida, Otros",17-01-2022,Sit-Ups Workout!
Virtual Maid Streamer Ramie,"6,21 €*","• Aventura, Simulación",17-01-2022,The Vtuber who came out of the screen was actually a maid!?
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Cop Car Police Simulator Chase - Car games simulator & driving,"8,99 €*","• Acción, Carreras, Disparos (Shooter), Simulación",17-01-2022,"Get behind the wheel of three realistically recreated police vehicles with a lot of functional, identify wanted suspects and stolen vehicles, save victims and pedestrians."
Attack on Beetle,"5,28 €*","• Acción, Estrategia",17-01-2022,The beetles begin their march! Lead the horde to the top of the insects!
Swing Saga,"1,69 €*","• Arcade, Fiesta, Otros, Plataformas",17-01-2022,¡Obtén los personajes lindos y columpia al máximo!
Kansei: The Second Turn HD,"7,99 €2,39 €*","• Aventura, Simulación",14-01-2022,"Una novela visual de misterio y suspense, y la secuela de Jisei."
AirRevo,"3,50 €*","• Acción, Arcade, Fiesta, Simulación",14-01-2022,Bienvenido al torneo de vuelo de AirRevo
Pirate Treasure: Island of Mazes,"1,99 €*","• Arcade, Puzle",14-01-2022,Pirate Treasure: Island of Mazes is a wonderful puzzle game where you need to help pirates get out of a wretched maze.
ASTRONEER,"27,99 €*",• Aventura,13-01-2022,¡Explora y da forma a mundos lejanos! Astroneer se desarrolla durante la era de los descubrimientos intergalácticos del siglo XXV.
Eternal Radiance,"16,99 €*","• Acción, Aventura, Otros, Rol (RPG)",13-01-2022,Eternal Radiance is an action role-playing game about a squire named Celeste who begins a journey to prove herself worthy of becoming a true knight.
Headland,"19,99 €*","• Acción, Aventura, Rol (RPG)",13-01-2022,Sumérgete en un mundo imaginario y recupera tu poder creativo
Teamfight Manager,"8,19 €*","• Deportes, Estrategia, Lucha, Simulación",13-01-2022,Teamfight Manager is a simulation game where you are the coach of an e-sports team.
hocus 2,"4,99 €*","• Arcade, Plataformas, Puzle",13-01-2022,hocus. continúa. Esta vez todo es dinámico. Tiene nuevas mecánicas y combinaciones de ilusiones con tantas posibilidades de resolución creativa.
Aery - Dreamscape,"9,99 €*","• Aventura, Estilo de vida, Otros, Simulación",13-01-2022,"En Aery - Dreamscape juegas como un espíritu parecido a un pájaro que puede entrar en la mente de otras personas para explorar sus pensamientos, sus secretos y su imaginación."
Nova-111,"9,99 €*","• Aventura, Puzle",13-01-2022,"Desata toda tu creatividad en NOVA-111. Explora mundos extraterrestres y lucha contra alienígenas en tu aventura para restaurar el flujo del tiempo, ¡hazlo por la CIENCIA!"
ESCHATOS,"22,99 €*","• Acción, Arcade",13-01-2022,"Hard-core vertical scrolling shoot 'em up game with fast-paced, exhilarating speed and sci-fi world reminiscent of the '80s."
Pixel Game Maker Series GAME BATTLE TYCOON,"12,89 €*","• Acción, Arcade, Deportes, Lucha",13-01-2022,Battle with in-game games! A new kind of game battle!
Sudoku Zenkai,"4,99 €*","• Educativo, Puzle, Tablero",13-01-2022,"Sudoku Zenkai es un juego para principiantes y jugadores avanzados. Aporta una nueva dimensión al sudoku: ¡puedes resolver acertijos con tus amigos, estén donde estén!"
Space Stella: The Unknown Planet,"16,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Disparos (Shooter)",13-01-2022,A single play TPS game that overcomes crises and fights aliens during space exploration! High quality graphics with overwhelming number of stages!
Unlock the cat,"3,99 €1,99 €*","• Otros, Puzle, Tablero",13-01-2022,You need to move all the stones which prevent the little kitten.
VAZIAL SAGA XX,"30,00 €*","• Estrategia, Simulación",13-01-2022,A Sengoku simulation game that guides stupid people.
Turbo Shot,"0,00 €*","• Acción, Aventura, Disparos (Shooter)",13-01-2022,"Derriba a los bots, resuelve rompecabezas y lucha para ganar en una campaña que se va desarrollando y en un modo JcJ."
Arcade Archives GUNNAIL,"6,99 €*","• Arcade, Disparos (Shooter)",13-01-2022,"When you're on the verge of death, that's when you keep shooting!"
Demoniaca: Everlasting Night,"14,99 €*","• Acción, Lucha, Plataformas, Rol (RPG)",12-01-2022,"¡Entra en un mundo oscuro y malicioso, una versión madura de los clásicos de plataformas con desplazamiento lateral dedicada a quienes crecieron con ellos!"
To Be Or Not To Be,"7,99 €*","• Aventura, Educativo, Rol (RPG)",12-01-2022,"Guide Hamlet, Ophelia and Hamlet Sr. to hilarious deaths in To Be Or Not To Be!"
SNK VS. CAPCOM: CARD FIGHTERS' CLASH,"7,99 €*",• Tablero,12-01-2022,Los personajes de SNK y CAPCOM se enfrentan en este épico juego de cartas.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
dweeMIXED: Thwee Pack,"17,99 €*","• Aventura, Fiesta, Rol (RPG)",11-01-2022,magicdweedoo presenta una colección mágica que llevará a todos los jugadores a la Era Dorada.
DRIVE DRIFT X,"7,50 €*","• Arcade, Carreras, Fiesta",10-01-2022,¡Domina cada derrape e impulso! ¡Un nuevo y emocionante juego de carreras ya está aquí!
Sports Car Driver,"11,99 €4,79 €*","• Acción, Carreras, Deportes, Simulación",07-01-2022,What better way to explore a beautiful coastal city than from behind the wheel of a luxury sports car?
Day of the Dead: Solitaire Collection,"17,99 €*","• Estrategia, Puzle, Tablero",07-01-2022,Sumérgete en esta escalofriante aventura de solitario y decora un cementerio para dar la bienvenida a las almas de la Tierra de los Muertos.
Pinball Jam,"24,99 €*","• Arcade, Fiesta, Puzle, Simulación",06-01-2022,¡La colección de pinball definitiva ya está aquí!
Heaven Dust 2,"14,99 €*","• Acción, Aventura, Disparos (Shooter), Puzle",06-01-2022,"""Are you ready to escape from hell again, Steve?"""
Epic Dumpster Bear 2: He Who Bears Wins,"1,79 €*","• Acción, Plataformas",06-01-2022,Una malvada corporación ha destruido su bosque forzándolo a buscar comida en un vertedero para sobrevivir. Ahora le toca ajustar cuentas.
Warshmallows,"9,99 €*","• Acción, Disparos (Shooter), Fiesta",06-01-2022,"Si parpadeas, pierdes!"
Justice Chronicles,"14,99 €7,49 €*","• Aventura, Estrategia, Rol (RPG), Simulación",06-01-2022,¡Lucha contra las tinieblas del destino en este épico juego de rol clásico!
Faircroft's Antiques: The Forbidden Crypt Collector's Edition,"9,99 €*","• Aventura, Puzle",06-01-2022,Resolve a mystery of the forbidden crypt!
I Love Finding Cats! - Collector's Edition,"9,99 €0,99 €*","• Aventura, Puzle",06-01-2022,Purrrfect hidden object game for all of us cat lovers!
Dual Souls: The Last Bearer,"8,99 €*","• Acción, Arcade, Lucha",06-01-2022,Se prepare para lutas intensas em estilo arcade 2D. ¡Un juego de lucha 2D real con código de red Rollback y gratis para jugar!
Pixel Game Maker Series MEDIUM-NAUT,"12,89 €*","• Acción, Arcade",06-01-2022,There is no right answer to choose. Will you be able to solve the mystery of the crashed pioneer ship?
FOCUS INDIES BUNDLE: Curse of the Dead Gods + Shady Part of Me + Aeon Must Die!,"39,99 €*","• Acción, Aventura, Plataformas, Puzle",06-01-2022,El paquete Indies: Curse of the Dead Gods + Shady Part of Me + Aeon Must Die!
Alone Musc,"4,99 €*","• Arcade, Música, Tablero",06-01-2022,Challenge and music now together!
JIGSAW MASTER KIDS,"6,99 €*","• Educativo, Estilo de vida, Puzle, Tablero",06-01-2022,"Rompecabezas para niños de la serie ""Jigsaw Masterpieces""."
Watermelon Blocks,"3,99 €*","• Acción, Aventura, Estrategia, Puzle",06-01-2022,"Live this adventure with the cute watermelon block. Solve puzzles, overcome obstacles, challenges and live adventures in this beautiful watermelon world"
Theatre of Sorrows,"9,99 €*","• Aventura, Rol (RPG)",06-01-2022,Join Killian and Eileen in a deadly journey through Esha and dive into its dark secrets through a lovecraftian rogue-lite with branching narrative and resource management.
DEMON GAZE EXTRA,"59,99 €*",• Rol (RPG),06-01-2022,¿Lograrás dominar a los demonios desbocados?
Arcade Archives SUPER PAC-MAN,"6,99 €*","• Acción, Arcade",06-01-2022,SUPER PAC-MAN powers up with dual POWER PELLETS.
Arcadia Fallen,"20,99 €*","• Aventura, Puzle, Rol (RPG), Simulación",05-01-2022,"Arcadia Fallen is a Modern Fantasy Visual Novel, where your choices shape the personality of your character. Will you be shy, bold, or the one forever making jokes?"
Breakneck City,"9,99 €1,99 €*","• Acción, Arcade, Lucha",05-01-2022,"¡Utiliza tu ingenio, tus reflejos y los recursos de las duras calles que te rodean para eliminar a las pandillas más despiadadas de la ciudad!"
Crumble,"14,99 €*","• Acción, Aventura, Plataformas",03-01-2022,Crumble es un juego de plataformas físico dinámico. Intenta no caer en un mundo cada vez más desmoronado.
Freddi Fish 3: The Case of the Stolen Conch Shell,"14,99 €*","• Aventura, Educativo",03-01-2022,The Great Conch Shell has been stolen and it's up to Freddi Fish and Luther to catch the culprit!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Putt-Putt Travels Through Time,"14,99 €*","• Aventura, Educativo",03-01-2022,Wham BOOM BLAM boing!
Star Balls,"9,99 €*","• Arcade, Deportes",03-01-2022,"Star Balls offers unique gameplay, sci-fi, physics tricks and adventure to bring this puzzler to a new dimension."
Biker Garage: Mechanic Simulator,"24,99 €*","• Carreras, Puzle, Simulación",03-01-2022,"¡Conviértete en un as de la mecánica de motos! Compra motocicletas usadas, repáralas y véndelas para obtener un beneficio."
Trigger Dungeon,"3,99 €*","• Arcade, Plataformas",03-01-2022,Este difícil y travieso juego de plataformas te ofrecerá una experiencia exasperante que te sacará de tus casillas. Se rumorea que tiene final y que alguien consiguió pasarse el juego sin morir... Buena suerte con eso.
Lost Lands: Redemption,"13,99 €8,39 €*","• Aventura, Puzle",03-01-2022,"¿Quién asusta a Susan la Doncella de Guerra: una vengativa y malvada deidad antigua, o su propio hijo enojado y resentido?"
Racing Karts,"4,99 €2,49 €*","• Arcade, Carreras, Deportes, Simulación",03-01-2022,Race awesome tracks and drift the corners to load your boost to win the race and customize your awesome race karts! With four player splitscreen multiplayer!
Minepull,"0,99 €*","• Arcade, Estrategia, Puzle, Tablero",03-01-2022,More than a puzzle game.
Chess - Clash of Kings,"9,99 €*","• Arcade, Estrategia, Puzle, Tablero",03-01-2022,"Ajedrez es ideal para todos. Contiene 10 niveles diferentes de dificultad, más de 400 desafíos y un conjunto diverso de tableros y peones para hacer el juego aún más divertido."
Geography Quiz Festival: Guess the Countries,"3,99 €*","• Educativo, Puzle",03-01-2022,Avanza en nuestro querido juego completando las diferentes misiones que encuentres en tu camino. ¡Demuestra que eres el que más sabe de Geografía!
