Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Things Too Ugly,"7,99 €*","• Aventura, Otros, Puzle, Simulación",16-01-2025,Desentierra los secretos. Resuelve el misterio. Ten cuidado con las consecuencias.
PicoMix by NuSan,"14,99 €*","• Arcade, Aventura, Plataformas, Puzle",16-01-2025,"Platform, puzzle, crafting, or base building, this compilation of 20 modern retro games will provide hours of various experiences and challenges"
HYNPYTOL,"14,79 €*","• Acción, Aventura, Puzle",16-01-2025,"Están llegando. No hay esperanza. Aun así, eres un HYNPYTOL."
Big Adventure: Trip To Europe 6 Collector's Edition,"9,99 €*","• Aventura, Puzle",16-01-2025,¡Vacaciones de Navidad en Europa!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Shadows of Steam,"7,99 €4,79 €*","• Comunicación, Estrategia, Otros",16-01-2025,Unravel the secrets hidden in the smog of Brassfall
Let's Aim! Ring Toss,"5,00 €3,00 €*","• Arcade, Comunicación, Fiesta, Puzle",16-01-2025,¡Prepárate para un clásico de feria: el lanzamiento de aros! ¡Gana tantos premios como puedas y conviértete en el maestro del lanzamiento de aros!
Garten of Banban 7,"9,99 €*","• Acción, Arcade, Aventura, Puzle",16-01-2025,Explora los niveles llenos de monstruos del jardín de infantes de Banban. Sobrevive a los terrores que residen debajo mientras estás completamente solo. ¡Descubre la verdad detrás del lugar!
Destination Paradise,"9,99 €*","• Aventura, Puzle",16-01-2025,Embárcate en una aventura global para descubrir destinos mágicos.
Doll Style: Underground Design and Dress,"3,99 €*","• Estilo de vida, Simulación",16-01-2025,"¡Crea estilos únicos para tus chicas con looks urbanos y casuales! Combina prendas, peinados y accesorios para destacar y brillar en las calles."
Starlair,"18,89 €*","• Acción, Aventura, Plataformas, Rol (RPG)",16-01-2025,"Enter a massive galaxy of adventures created by the players. Build your own worlds, write music, create bosses - or take on the winding dungeons created by other players."
DEDALO - Escape Room Adventure,"4,99 €*","• Aventura, Puzle",16-01-2025,"Uncover the secrets of a frozen world. Explore ancient Arctic ruins, solve intricate puzzles, and uncover the power of a lost artifact."
PUNYAN,"5,99 €4,19 €*","• Comunicación, Fiesta, Puzle",16-01-2025,"Easy! Cute! But deep! A fun puzzle game with the cats of Nyanten Island, “PUNYAN”!"
Sugoi Girls: Tribal Crush,"8,99 €2,99 €*","• Acción, Otros, Puzle, Uso práctico",16-01-2025,¡Conoce a más de 50 atractivas chicas de anime en este rompecabezas relajante!
Folk Hero,"11,99 €*","• Acción, Aventura, Lucha, Rol (RPG)",16-01-2025,"Folk Hero es un juego de acción con elementos de rogue-lite ambientado en el mundo de la fantasía eslava. Explora la isla en constante cambio, encuentra tesoros, combina armas y artefactos para derrotar a enemigos míticos. ¡Desafía tus habilidades!"
Arcade Archives ESCAPE KIDS,"6,99 €*","• Acción, Arcade, Deportes",16-01-2025,"Bottomless derailment, run-around."
Kart Life,"19,99 €*","• Acción, Carreras, Deportes, Otros",16-01-2025,Kart Life - Donde la velocidad se encuentra con la habilidad y nacen los campeones.
KUUKIYOMI: Consider It! 123 Bundle,"10,49 €*","• Comunicación, Fiesta, Otros, Study",16-01-2025,"With the bundle version, you can purchase the 3 titles in the ""KUUKIYOMI: Consider It!"" series at a great price. ■Set contents ・KUUKIYOMI: Consider It! ・KUUKIYOMI 2: Consider It More! - New Era ・KUUKIYOMI 3: Consider It More and More!!"
Garten of Banban 1 + 2 + 3 + 4 + 6 + 7,"37,99 €*","• Acción, Arcade, Aventura, Puzle",16-01-2025,"¡Vive la serie Garten of Banban con este paquete completo, que incluye Garten of Banban 1, 2, 3, 4, 6 y 7! Explora las instalaciones y haz nuevos amigos... si te atreves."
The Jackbox Naughty and Nice Bundle,"26,99 €*","• Comunicación, Fiesta, Tablero",16-01-2025,¡The Jackbox Naughty and Nice Bundle incluye 4 juegos que complacerán a sensibilidades tiernas y obscenas! ¡Ideal para fiestas con familia o amigos!
"¡EY! ¿QUIERES JUGAR A ""ESOS JUEGOS"", VERDAD? ¡PUES AQUÍ LOS TIENES! VEAMOS CÓMO LOS COMPLETAS. 1+2","18,99 €*","• Acción, Otros, Puzle",16-01-2025,"¡Este paquete con ""Esos juegos"" y ""Esos juegos 2"" es para ti! ¡Juega todo lo que quieras a Tira la barra, Torre de números y muchos más!"
Cavern Adventurers,"12,00 €10,80 €*","• Aventura, Estrategia, Puzle, Simulación",16-01-2025,Crea una red subterránea de cuevas en este simulador de gestión de cuevas.
Golden Rails: Valuable Package Collector's Edition,"6,99 €*","• Estrategia, Simulación",16-01-2025,¡Una nueva y emocionante aventura en el mundo de la entrega de correo!
bounce,"2,53 €*","• Arcade, Puzle",16-01-2025,Play the ball with simple rules and controls! Just pull the ball like a slingshot! Aim ifor the same color target and give a GREAT shoot.
SUMMER GIRLFRIEND なつ♡カノ,"15,90 €*","• Aventura, Simulación",16-01-2025,Can the overly insensitive Yuichi find a girlfriend this summer!?
JALECOlle Famicom Ver. PIZZA POP!,"7,99 €7,19 €*",• Acción,15-01-2025,"The project ""JALECOlle Famicom Ver.,"" releasing consecutive Famicom titles from Jaleco, is here! The fifth release is "" PIZZA POP!"""
Runny Bunny,"4,99 €3,99 €*","• Acción, Plataformas, Puzle",15-01-2025,¡Prepárate para una vuelta rápida y peluda en la acción del rompecabezas en el estilo de plataformas de pixel art de desplazamiento lateral!
Sokorobot,"4,99 €*","• Aventura, Estrategia, Puzle",15-01-2025,"En este juego de rompecabezas, un robot necesita despejar caminos para desbloquear nuevos niveles."
High School Love: A Visual Novel Romance,"4,90 €*","• Aventura, Comunicación, Educativo, Study",15-01-2025,"Conoce en esta novela visual a Lana, una chica tímida y soñadora que conoce en la biblioteca del colegio a Leo, un chico apasionado por la música, que busca un lugar tranquilo p"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Bimfli & His Time Travels: Egypt,"4,90 €*","• Aventura, Comunicación, Educativo, Study",15-01-2025,Novela gráfica sobre las aventuras de un joven arquitecto viajero. Descubre a Bimfli y sus amigos en esta preciosa historia llena de valores y enseñanzas.
Little Animals: The Wild Race,"4,90 €*","• Aventura, Comunicación, Educativo, Study",14-01-2025,Novela gráfica interactiva que narra las emocionantes aventuras de tres adorables amigos animales que participan en una atrevida carrera por la jungla.
Still Joking: Visual Novel,"15,00 €*",• Aventura,14-01-2025,What do mirror reflections do once they have no one to repeat after anymore? Explore the world behind the mirror
The Mansion of The Macabre,"13,29 €*","• Acción, Aventura, Disparos (Shooter), Puzle",14-01-2025,Explore the Crowley Manor and unravel the secrets of the Occult. Inspired by the Works of HP Lovecraft and a love letter to classic 90’s survival horror games.
BURGER RACE,"7,00 €5,00 €*","• Acción, Carreras, Comunicación, Fiesta",13-01-2025,¡Prepárate para correr a toda velocidad en Burger Race! ¿Qué máquina será la primera en cruzar la línea de meta?
Korean Drone Flying Tour Chuncheon City,"9,99 €*","• Arcade, Simulación",13-01-2025,¡Un juego de simulación en el que operas directamente un dron basado en imágenes reales de vuelo del dron!
MeeCalendar,"8,99 €1,16 €*","• Educativo, Herramienta de sistema, Study, Uso práctico",13-01-2025,"¡No te pierdas más tareas, mantenlas en tu calendario y concéntrate en las cosas que son importantes para ti! Úselo para la tarea o simplemente planifique su día."
Item Frenzy,"4,99 €*","• Arcade, Aventura, Otros, Plataformas",13-01-2025,Experience the Joy of Discovery in Item Frenzy!
Puzzle Adventures - Forest Animals,"6,99 €*","• Educativo, Puzle",13-01-2025,Rompecabezas fáciles de usar para niños de dos años en adelante. Con motivos de animales divertidos y lindos con 30 rompecabezas únicos. 100% libre de frustraciones y seguro.
Dragons vs. Balloons TD,"12,00 €*","• Acción, Estrategia",13-01-2025,Defend your kingdom with powerful dragons and crush waves of balloons
Internet Cafe Simulator 2025,"9,99 €4,99 €*","• Aventura, Simulación",13-01-2025,"¡Crea un centro para nómadas digitales, gamers y todos los demás!"
SOS OPS!,"9,99 €*","• Acción, Aventura, Plataformas, Puzle",13-01-2025,"SOS OPS! is more than a game. You will find yourself in the epicenter of madness, where co-op missions with friends will raise the adrenalin to the limit!"
Blockxy Puzzle Adventure,"3,99 €0,99 €*","• Estilo de vida, Otros, Puzle, Tablero",13-01-2025,Completa las piezas que faltan y comienza una aventura de rompecabezas.
Penguin Helper,"3,99 €*","• Acción, Comunicación, Rol (RPG), Simulación",13-01-2025,"Penguin Helper es tu oportunidad de viajar al Polo Sur, convertirte en un héroe para los pingüinos y disfrutar de una atmósfera pacífica."
Pixel House: Color by Number,"9,99 €*","• Estilo de vida, Otros, Simulación",13-01-2025,"La casa de tus sueños comienza aquí: pinta, escucha, relájate."
Thinking of You Beyond Time,"25,99 €*","• Aventura, Otros, Simulación",11-01-2025,"Sistemas animados novela visual ""Thinking of You Beyond Time"""
Detail Hunter,"2,99 €0,99 €*","• Arcade, Puzle",11-01-2025,Can you spot every detail? Step into the challenge with Detail Hunter!
Gun Fire: AI Rebellion,"16,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Rol (RPG)",11-01-2025,The futuristic Human City has been plunged into crisis by an invasion of AI robots. Experience intense battles against advanced AI drones and giant robots!
Roller-Skating,"9,99 €0,99 €*",• Deportes,10-01-2025,Roller-skate through challenging stages!
Ramp Bike Racing,"3,99 €0,99 €*","• Arcade, Carreras",10-01-2025,Can you master the ramps and become the ultimate racing champion?
Vacation Parking Collection,"17,99 €7,19 €*","• Acción, Carreras, Simulación",10-01-2025,Ever thought about parking on vacation could be tricky?
Chained Climb Together,"5,99 €*","• Acción, Arcade, Estrategia, Simulación",10-01-2025,"Balance between you and your partner, survive together! One chain - one life, prove your ability to cooperate!"
Jigsaw Puzzle Utopia,"2,99 €0,99 €*","• Arcade, Puzle",10-01-2025,"Find peace, one piece at a time"
Bright Side: Quiz,"9,99 €3,49 €*","• Arcade, Educativo, Fiesta",10-01-2025,¡Compite con familiares y amigos para descubrir al campeón definitivo del quiz!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Battle Royal - Battlegrounds Call,"9,99 €*","• Acción, Disparos (Shooter), Rol (RPG), Simulación",10-01-2025,"Where Survival is Earned, Victory is Inherited."
Super Onion Boy+,"4,99 €3,99 €*","• Acción, Plataformas",10-01-2025,Rescata a la princesa de la burbuja mágica
Boti: Byteland Overclocked,"19,99 €15,99 €*","• Acción, Arcade, Aventura, Puzle",10-01-2025,Juega en solitario o colabora con un amigo en el modo cooperativo. Viene con el juego principal y los 4 DLC adicionales.
TRAXION 2,"7,99 €*","• Acción, Arcade, Disparos (Shooter)",10-01-2025,TRAXION 2 is a futuristic cave flyer for 1 or 2 players.
FREEDOM WARS Remastered,"39,99 €*",• Acción,10-01-2025,Fight your way to freedom.
Bonk!,"8,99 €*","• Acción, Arcade, Fiesta",10-01-2025,"Action packed, lighthearted, fun. The party game for up to four players."
Rodgerbints: Romance and Scandal in High Society,"4,99 €*","• Aventura, Otros",09-01-2025,"Vive una historia de glamour, romance y secretos. Toma decisiones clave que cambiarán el destino de los personajes. ¡Cada elección importa!"
Beyond Memories - Darkness of the Soul,"11,99 €*","• Arcade, Aventura, Otros, Simulación",09-01-2025,Ponte la capa de una Parca y libera almas atormentadas en una aventura espeluznante y no violenta con 11 cuentos inquietantes.
Dot Piece Puzzle,"2,25 €*",• Puzle,09-01-2025,"Let's collect cute animal and food icons, like penguins, cats, and fried egg!"
Kosmo Skirmish,"4,99 €*","• Acción, Arcade, Fiesta",09-01-2025,"A multiplayer space combat game. From 2 to 8 players, take on your friends on the various destructible planets."
Kiting Cat,"4,99 €*","• Arcade, Aventura, Otros",09-01-2025,"¡Conquista el inframundo, una bala a la vez!"
Alice in Wonderland - Magical Labyrinth,"7,99 €*","• Plataformas, Puzle",09-01-2025,Embárcate en un viaje mágico a través de Alicia dentro de los laberintos del País de las Maravillas. Resuelve desafiantes laberintos y explora mundos inimaginables
Dog Veterinary: Training Hospital Near Me,"9,90 €*","• Educativo, Estilo de vida, Simulación",09-01-2025,¡Prepárate para cuidar y jugar en Tu Veterinaria de Perritos!
The Fox's Way Home,"15,99 €*",• Aventura,09-01-2025,"¡La doncella del santuario zorro baila! Un juego de encontrar apariciones, un poco sexy"
Cat Veterinary: Emergency Hospital Close to Me,"9,90 €*","• Educativo, Estilo de vida, Simulación",09-01-2025,¡Prepárate para cuidar y jugar en Tu Veterinaria de Gatitos!
Gravity Escape,"9,99 €7,99 €*","• Acción, Aventura, Plataformas, Puzle",09-01-2025,Congrats on your magical gravity gun! Escape the planet now!
Jewel Match Solitaire 2 Collector's Edition,"9,99 €*","• Puzle, Tablero",09-01-2025,¡Regresa al encantador país de las maravillas del solitario!
Fables Mosaic: Little Red Riding Hood,"6,99 €*","• Puzle, Tablero",09-01-2025,¡Experimenta la historia de Caperucita Roja a través de acertijos de lógica!
FURRY TWINS おしかけケモミミついんず,"23,40 €*","• Aventura, Simulación",09-01-2025,"Dog Ears! Cat Ears! Fox Ears! Is this a curse, or a test of love?"
EGGCONSOLE Ys II MSX2,"5,59 €*","• Acción, Rol (RPG)",09-01-2025,A grand story unfolds in the ancient kingdom of Ys. The raging development that unravels the many settings inherited from the previous title is a must-see!
Old Coin Pusher Friends 3,"3,99 €*","• Arcade, Simulación, Tablero",09-01-2025,"This is the 3rd in a series of online co-op coin pusher games, ""Old Coin Pusher Friends,"" set in the Edo period. In this installment, with a Sugoroku (board game)."
Hentai Girls: Adorable Angel,"8,99 €2,99 €*","• Acción, Otros, Puzle, Uso práctico",09-01-2025,¡Conoce a más de 50 atractivas chicas de anime en este rompecabezas relajante!
Crowd Run,"2,99 €1,99 €*",• Acción,09-01-2025,¡Detén a las hordas de enemigos y defiende tu castillo!
Arcade Archives VS. FAMILY TENNIS,"6,99 €*","• Arcade, Deportes",09-01-2025,Use a variety of shots to confuse your opponent and seize victory!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
"Escape Room Killer: Moon, flowers and the Creepy Ghost","9,90 €*","• Acción en primera persona (FPS), Simulación",09-01-2025,"Despierta en un sanatorio abandonado con una única misión: escapar antes de que el tiempo se agote. Un asesino habita en tu mente, provocándote y jugando con tu cordura."
Rivenaar's Grove,"4,99 €*","• Aventura, Puzle",08-01-2025,¡Cosecha ingredientes para pociones y demuestra tu valía como aprendiz de mago experto!
Once Again,"5,99 €*",• Aventura,08-01-2025,"""Once again"" es una historia de despedida. Un verano, un niño conoce a alguien a través del tiempo, y su verano se convierte en un misterio inimaginable."
Sunset Coast Collection,"17,99 €7,19 €*","• Acción, Aventura, Carreras, Simulación",08-01-2025,Solve cases and bring help along the sunset coast!
Pocket Puzzle,"5,99 €*",• Puzle,08-01-2025,¡Alinea cintas transportadoras para construir consolas portátiles!
JALECOlle Famicom Ver. Saiyuuki World,"7,99 €*",• Acción,08-01-2025,"The project ""JALECOlle Famicom Ver."" continues to release Jaleco's Famicom titles one after another! The 4th release is ""Saiyuuki World""!"
Ys Memoire: The Oath in Felghana,"29,99 €*","• Acción, Aventura, Rol (RPG)",07-01-2025,"Vuelve el clásico Ys, remasterizado para Nintendo Switch™"
Bimfli & His Time Travels: Japan,"4,90 €*","• Aventura, Educativo, Música, Study",07-01-2025,"Bimfli y sus viajes en el tiempo es una novela gráfica interactiva sobre las aventuras de Bimfli, un joven arquitecto."
Felinea Tales,"9,99 €0,99 €*","• Aventura, Plataformas",06-01-2025,"In this thrilling adventure, help Bill, a humanoid cat, restore peace to his village after a devastating attack."
The Kingdom of Christmas: Santa's Elves,"4,90 €*","• Aventura, Comunicación, Música, Study",06-01-2025,"En el mundo mágico de la Navidad, Smiley, un elfo alegre y valiente, trabaja en la fábrica de juguetes del Polo Norte."
Cats Visiting Underwater World,"3,99 €*","• Arcade, Aventura, Otros, Puzle",06-01-2025,"¡Sumérgete en una aventura en busca de gatos escondidos! Explora vibrantes arrecifes de coral, templos hundidos y antiguos naufragios para descubrir gatos y recoger tesoros raro."
Christmas Stories: The adventures of Santa Claus,"4,90 €*","• Aventura, Comunicación, Educativo, Study",06-01-2025,"Novelas visuales llenas de magia, nieve y exploración donde los jugadores se sumergen en el maravilloso mundo del Polo Norte."
Taxi Driver Simulation 2025,"11,99 €*",• Carreras,06-01-2025,"Velocidad, acrobacias y pasajeros: ¡domina el caos urbano!"
PIYO PUZZ - piyokoro×puzzle -,"4,99 €*","• Fiesta, Puzle",06-01-2025,Piyokoro returns as a Puzzle Game! Connect pieces by Color and Shape! Play solo or with up to four players!
Airplane Flight Simulator : Dangerous Landings,"17,99 €2,99 €*","• Acción, Aventura, Carreras, Simulación",06-01-2025,Enfrenta situaciones extremas de aterrizaje en Airplane Flight Simulator : Dangerous Landings
Chained Towards Heaven,"9,99 €2,99 €*",• Aventura,06-01-2025,"¡Sube del infierno al paraíso, atado por cadenas y trabajo en equipo!"
Guns And Draguns,"12,79 €*","• Aventura, Disparos (Shooter), Fiesta",06-01-2025,"Team up and compete in Guns And Draguns, a roguelite shooting adventure through a dangerous dungeon. Work together to survive, but remember, only one can be the best."
PopSlinger Vol. 1 & 2 - Loveless Series Bundle,"20,99 €*","• Acción, Arcade, Disparos (Shooter), Música",06-01-2025,¡Dos shooters musicales de los 90 inspirados en el anime en un solo paquete musical!
Unsolved Case: The Scarlet Hyacinth CE,"11,89 €*","• Aventura, Puzle",06-01-2025,¡Persigue al sospechoso detrás de un asesinato en serie!
Unsolved Case: Murderous Script CE,"11,89 €*","• Aventura, Puzle",06-01-2025,¡El peligro acecha en cada rincón oscuro!
Make it! Oden,"5,00 €3,00 €*","• Arcade, Comunicación, Fiesta, Puzle",06-01-2025,¡Es hora del desafío delicioso de preparar oden! ¡Haz todo lo que puedas y mira prosperar tu carrito de comida!
2 in 1: Trash Punk & Urban Flow,"19,99 €0,99 €*","• Arcade, Fiesta, Puzle, Simulación",06-01-2025,¡Gestiona los semáforos y procura evitar el caos! ¡Roca el apocalipsis al estilo punk!
Fading Star Melody,"25,99 €*","• Aventura, Otros, Simulación",04-01-2025,"Sistemas animados novela visual ""Melodía de la estrella que se desvanece"""
Critical Strike Shooter: SWAT Rescue Missions,"11,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter), Entrenamiento",04-01-2025,"Become an elite operative, rescue hostages, win glory.Intense rescue missions await!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
APP DRIVER + JOHN THE ZOMBIE,"9,99 €0,99 €*","• Aventura, Carreras, Disparos (Shooter), Simulación",04-01-2025,"Take on the role of an App Driver + eat brains to gain skills from them like biking, driving, horseback riding, fishing, climbing, shooting hoops, running"
Factory & Roof Collection,"17,99 €7,19 €*","• Carreras, Deportes, Simulación",03-01-2025,"Under or on the roof, check both driving venues!"
Titanigods,"9,99 €0,99 €*",• Rol (RPG),03-01-2025,Welcome to the world of Titanigods!
Speedster’s Collection,"23,99 €9,59 €*","• Acción, Carreras, Deportes, Simulación",03-01-2025,"What better way to explore a beautiful coastal city than from behind the wheel of a luxury sports car? It’s your chance to drive the newest, most powerful cars around!"
Parking Tycoon: Business Simulator,"11,99 €*","• Arcade, Educativo, Estrategia, Simulación",03-01-2025,Drive your parking empire to success! Be the top manager in the city.
The ZVENGERS -INFINITY DEFENSE-,"1,99 €1,79 €*","• Acción, Aventura, Estrategia, Otros",02-01-2025,"¡¿El virus Z, que transforma a cualquiera en un monstruo, ha sido robado?! Así los monstruos tomarán el control. ¡Detén al villano ladrón y salva al mundo!"
Learn to Play - Gravity Space Walk,"1,99 €*","• Acción, Plataformas, Puzle",02-01-2025,¡Repara tu nave espacial y vuelve a casa!
Tri Breaker: A Sacred Symbols Odyssey,"9,99 €*","• Acción, Arcade",02-01-2025,Explora 40 nuevos niveles repartidos en cuatro períodos de la historia galáctica y revoluciona las fórmulas clásicas de rompe-ladrillos como nunca antes visto en el género.
I Love Finding 9-in-1 Bundle,"29,99 €*","• Aventura, Puzle",02-01-2025,¡Increíble paquete de 9 juegos de objetos ocultos!
Big Adventure 5-in-1 Bundle,"19,99 €*","• Aventura, Puzle",02-01-2025,Maravilloso viaje por Europa a través de sorprendentes lugares turísticos en más de 30 países.
Mystery Box 4-in-1 Bundle,"14,99 €*","• Estrategia, Puzle, Simulación",02-01-2025,¡Paquete de juegos de rompecabezas alucinantes!
Smoots Summer Games II,"12,49 €*","• Arcade, Deportes, Fiesta",02-01-2025,Únete a los Smoots y gana todos los campeonatos en Smoots Summer Games II
Paint By Pixel 3,"6,99 €*","• Puzle, Tablero",02-01-2025,¡Disfruta de tu magia de píxeles!
Arcade Archives CASTLE OF DRAGON,"6,99 €*","• Acción, Arcade",02-01-2025,"Go forth, with the power of love!"
City’s Hero Collection,"17,99 €*","• Acción, Carreras, Entrenamiento, Simulación",01-01-2025,"Start working in construction in this realistic and varied simulator or join the elite force tasked with keeping the city safe, clean and comfortable, and its citizens happy!"
Snooker Fever,"4,99 €0,99 €*","• Arcade, Deportes, Fiesta, Simulación",01-01-2025,"¡El billar clásico, en tu propia casa!"
Anime Girls: Natty New Year,"8,99 €*","• Acción, Otros, Puzle, Uso práctico",01-01-2025,¡Conoce a más de 50 atractivas chicas de anime en este rompecabezas relajante!
The Legend of Cyber Cowboy,"4,99 €*","• Acción, Disparos (Shooter)",01-01-2025,¡Ponte en la piel de un pistolero steampunk y libera un pueblo de pandillas de bandidos cibernéticos!
Life or Reach,"3,05 €*",• Lucha,01-01-2025,"A fighting game where you can control your reach!? During a match, you can extend the reach of your weapon in exchange for your own stamina!"
On Your Tail™,Precio no disponible,"• Puzle, Rol (RPG), Simulación",2024,"Disfruta de unas vacaciones costeras inolvidables en On Your Tail™, un simulador de vida en 3D centrado en seguir una historia, relajarse, investigar y saber jugar bien tus cartas."
Aireo FlightSimulator 2025 Edition,"23,99 €*","• Acción, Aventura, Deportes, Simulación",Fecha no disponible,Are you ready for a new adventure? Fasten your seatbelt and experience what it's like to be a pilot as you dive into the most breathtaking landscapes of this planet.
Voice Love on Air,"29,99 €*","• Rol (RPG), Simulación",30-12-2024,Recording the echoes of hearts...
All-Star Supermarket Simulator: Vinyl Vibes,"4,99 €*","• Acción, Estilo de vida, Estrategia, Simulación",30-12-2024,Shop to the Beat: Vinyl Vibes is Here!
Caring Critter Bundle,"35,99 €*","• Aventura, Plataformas, Puzle, Simulación",30-12-2024,Loddlenaut es una aventura de limpieza del mar ambientada en un dinámico planeta alienígena. Juega como un guardián interestelar con la misión de acabar con la contaminación que ha dejado una megacorporación espacial.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Backrooms Horror Escape,"8,99 €1,99 €*",• Acción,30-12-2024,¿Está preparado para enfrentarse a sus miedos?
Secret Mode's Cozy Collection,"48,99 €*","• Aventura, Plataformas, Puzle, Simulación",30-12-2024,"A Little to the Left es un juego de puzles acogedor para clasificar, apilar y organizar los objetos del hogar, y crear disposiciones agradables mientras vigilas al travieso gatito, con propensión al caos."
Cat MeowMart: Supermarket Simulator,"8,99 €*","• Arcade, Estilo de vida, Estrategia, Simulación",30-12-2024,"For cats, by cats, and all about cats!"
Cowboys vs Zombies,"9,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",30-12-2024,Fight for survival in the Wild West!
The Thing: Remastered,"27,99 €*","• Acción, Disparos (Shooter)",30-12-2024,Nadie sobrevive por su cuenta.
TIny Little Farm Plus Milk Seller,"9,99 €0,99 €*","• Estilo de vida, Otros, Simulación",30-12-2024,Take care of your own plantation with different types of crops.
Robo Rescue,"2,99 €*","• Acción, Arcade, Otros",30-12-2024,Sumérgete en una emocionante aventura de arcade retro con Robo Rescue.
"Aventureros al Tren®, Cluedo, The Game of Life 2, Atrapa Ratones. Hundir la Flota - Paquete de Juegos de Mesa Clásicos","79,99 €*","• Fiesta, Simulación, Tablero",30-12-2024,¡Juega a juegos de mesa todo el día – sin que falte ninguna pieza!
Monoquous 2,"6,89 €*","• Plataformas, Puzle",30-12-2024,All laws of physics are a suggestion.
Game Empire Tycoon: Dealer Simulator,"9,99 €1,99 €*",• Simulación,30-12-2024,De pequeña tienda a gran imperio: ¿puedes subir de nivel?
Sky Aces: WWII Air Combat,"7,99 €*","• Acción, Simulación",30-12-2024,¡Domina los cielos en épicos combates aéreos y cambia el curso de la historia!
Broken Reality,"14,99 €*","• Aventura, Puzle",30-12-2024,"A humorous adventure set in a 3D parody of the internet. Diverse puzzles, beautiful worlds, friends, experiences, upgrades and more, await those who 'log on'!"
My Cozy Room,"8,99 €1,99 €*","• Arcade, Estilo de vida, Simulación, Uso práctico",30-12-2024,Cree la habitación de sus sueños y hágala verdaderamente suya
Baseball,"8,99 €*","• Arcade, Deportes",30-12-2024,"Step up to the plate in Baseball, a simple yet thrilling game where you control all the action on the field. Choose between easy, medium, or hard difficulty to match your skill level and start swinging!"
2 in 1: Trash Punk & S.N.I.P.E.R - Hunter Scope,"19,99 €0,99 €*","• Acción, Arcade, Disparos (Shooter), Fiesta",30-12-2024,¡CONVIÉRTETE EN EL CAZADOR DEFINITIVO!
Traffic Master Collection,"23,99 €*","• Acción, Carreras, Deportes, Simulación",30-12-2024,"Multitude of obstacles, intense road traffic, exciting races, ramps, beautiful city environments and other surprises – that’s what awaits you in this new, original driving games!"
Box Chaos,"9,99 €*","• Estrategia, Otros, Plataformas, Puzle",30-12-2024,Resuelve los complicados rompecabezas para ganar Bitnuts y reparar el pequeño robot.
Sudoku Classic2,"6,09 €4,87 €*","• Entrenamiento, Puzle, Study, Tablero",30-12-2024,Sudoku personalizable con la sensación de escribir con bolígrafo en papel y la facilidad de un videojuego.
Gunlocked,"6,99 €*","• Acción, Disparos (Shooter), Rol (RPG)",30-12-2024,¡Otras naves espaciales desatan un infierno en este juego de disparos y supervivencia!
Buried Alive: Breathless Rescue,"9,99 €*","• Acción, Puzle, Simulación, Tablero",28-12-2024,Face Your Worst Nightmare: Can You Survive Being Buried Alive?
Pizza Maker,"9,99 €*","• Fiesta, Otros, Simulación",28-12-2024,Ser dueño de una pizzería.
Trench Shooter : Warfare Tactics,"12,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter), Estrategia",27-12-2024,"Survive the Frontline: Every Step is a Battle, Every Mission a Fight for Victory!"
Cute Puppy Academy,"19,99 €*","• Aventura, Educativo, Entrenamiento, Simulación",27-12-2024,"Entrenar, cuidar y jugar - ¡Construye la academia definitiva para cachorros!"
Basketball Legends 24,"9,99 €*","• Acción, Deportes, Educativo, Simulación",27-12-2024,Build Your Dream Basketball Team. Own Your Legacy.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Floral Arrangements: How to Create Beautiful Displays,Precio no disponible,"• Educativo, Estilo de vida, Otros",26-12-2024,
Sports Supermarket,"7,99 €*","• Estrategia, Simulación",26-12-2024,De pequeña tienda a imperio deportivo: ¿estás listo para ascender?
Fishing Valley,"7,99 €*","• Aventura, Deportes, Plataformas, Simulación",26-12-2024,¡Sumérgete en una aventura de pesca guiada por una historia!
