Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Shadow Blade: Reload,"9,99 €*","• Acción, Plataformas",30-03-2019,Un juego de ninjas y plataformas a velocidades de vértigo.
Yoshi's Crafted World,"59,99 €*","• Acción, Plataformas",29-03-2019,¡Recorre por ambos lados niveles hechos a mano en Yoshi's Crafted World para Nintendo Switch!
Event Horizon,"5,99 €0,99 €*","• Acción, Rol (RPG)",29-03-2019,Conquista el universo.
The Princess Guide,"39,99 €*","• Acción, Estrategia, Rol (RPG)",29-03-2019,Ponte en la piel de un profesor y ayuda a cuatro princesas a convertirse en grandes líderes.
METAGAL,"4,99 €*","• Acción, Arcade, Plataformas",29-03-2019,Conoce a una heroína de otro calibre: ¡METAGAL!
Nelke & the Legendary Alchemists ~Ateliers of the New World~,"59,99 €*","• Rol (RPG), Simulación",29-03-2019,Entrega del vigésimo aniversario de Atelier
The World Next Door,"8,19 €*","• Acción, Aventura",28-03-2019,"Sigue a Jun, una adolescente rebelde que se queda atrapada en un mundo paralelo habitado por seres mágicos, en The World Next Door para Nintendo Switch."
She Remembered Caterpillars,"11,99 €*",• Puzle,28-03-2019,"Una historia fantástica de estética fungipunk sobre el amor, la pérdida y el recuerdo, en forma de un juego de puzles de colores."
Lyrica,"18,99 €*",• Música,28-03-2019,Un juego de música basado en la poesía china y que alterna entre la China moderna y antigua.
Ultrawings,"16,69 €*","• Aventura, Simulación",28-03-2019,Pilota múltiples aeronaves para completar diversas misiones en un mundo abierto con un atractivo diseño estilizado.
Croixleur Sigma,"14,99 €2,99 €*",• Acción,28-03-2019,¡Un juego hack & slash de alta velocidad!
Undead's Building,"4,99 €*",• Puzle,28-03-2019,¡Rescata a los residentes de unos apartamentos infestados de zombis manejando un ascensor!
Snow Battle Princess Sayuki,"14,99 €*","• Acción, Arcade, Disparos (Shooter)",28-03-2019,¡Embárcate en una peligrosa aventura para deshacer la maldición que tiene cautivo a tu amado!
GOKEN,"8,99 €*","• Acción, Aventura, Rol (RPG)",28-03-2019,GOKEN intenta revivir los mejores aspectos de los videojuegos con un mundo abierto repleto de acción.
SEGA AGES Gain Ground,"6,99 €*","• Acción, Arcade, Disparos (Shooter)",28-03-2019,El clásico de las recreativas llega a SEGA AGES para Nintendo Switch.
SEGA AGES Alex Kidd in Miracle World,"6,99 €*","• Aventura, Plataformas",28-03-2019,¡Vuelve el clásico de los juegos de plataformas! ¡SEGA AGES Alex Kidd para Nintendo Switch!
UNI,"4,99 €*","• Acción, Arcade, Fiesta",28-03-2019,¡Juegos de todo tipo para dos jugadores!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Warparty,"9,99 €*",• Estrategia,28-03-2019,Warparty es un juego de estrategia en tiempo real ambientado en la edad de piedra.
Cel Damage HD,"8,99 €*","• Acción, Carreras, Fiesta",28-03-2019,"¡Combates sobre ruedas a toda velocidad con armas de dibujos animados, personajes estrambóticos y tres modos de juego!"
Moai VI: Visitas inesperadas,"16,99 €*","• Aventura, Estrategia",28-03-2019,¡Únete a dos héroes en una aventura magnífica!
Arcade Archives Armed F,"6,99 €*","• Arcade, Disparos (Shooter)",28-03-2019,¡Equípate con armaduras que poseen una amplia variedad de ataques y cambia la formación para acabar con el enemigo!
MUSYNX,"29,99 €*",• Música,28-03-2019,¡Un nuevo juego de música que causa sensación!
Istanbul: Digital Edition,"19,99 €*","• Estrategia, Fiesta, Tablero",28-03-2019,La versión digital oficial de uno de los mejores juegos de mesa: Istanbul.
Neon Caves,"3,99 €*","• Acción, Arcade, Disparos (Shooter)",27-03-2019,"Explora las Neon Caves, un frágil ecosistema que ha permanecido oculto al resto del mundo durante cientos de años."
Windscape,"19,99 €*","• Acción, Aventura, Puzle, Rol (RPG)",27-03-2019,Embárcate en un viaje por mágicas islas aéreas y descubre sus secretos.
Airfield Mania,"4,99 €*","• Arcade, Simulación",27-03-2019,¿Serás capaz de guiar el avión por la pista de despegue?
FINAL FANTASY VII,"15,99 €6,39 €*",• Rol (RPG),26-03-2019,"FINAL FANTASY VII, el indiscutible clásico que cuenta con una legión de incondicionales fans, ¡llega a Nintendo Switch con funciones nuevas!"
Xenon Racer,"14,99 €*","• Arcade, Carreras",26-03-2019,¡Acelera hasta límites absurdos y álzate con la victoria en Xenon Racer!
GALAK-Z: The Void: Deluxe Edition,"13,99 €*","• Acción, Arcade, Disparos (Shooter)",26-03-2019,Ponte de nuevo a los mandos de la nave en esta versión premium y completa de nuestro homenaje canalla al anime y los juegos espaciales de los 80.
OMG Zombies!,"4,39 €*","• Arcade, Disparos (Shooter), Estrategia",26-03-2019,"Armado solo con tu ingenio (y un fusil de francotirador de gran calibre), tu policía solitario es el último hombre vivo en el epicentro del brote."
Gems of War,"0,00 €*","• Puzle, Rol (RPG)",26-03-2019,"Los creadores de Puzzle Quest te traen Gems of War, ¡la evolución definitiva de la mezcla de puzle, rol y estrategia!"
Power Rangers: Battle for the Grid,"19,99 €*","• Acción, Lucha",26-03-2019,¡Es hora de transformarse!
Inventioneers,"9,99 €*",• Puzle,25-03-2019,¡El mejor juego para resolver rompecabezas sin moverte del sofá!
President F.net,"4,99 €*",• Puzle,25-03-2019,President F.net es un juego de cartas basado en el juego japonés Daifugō.
Unravel Two,"19,99 €*","• Aventura, Plataformas, Puzle",22-03-2019,Persigue la chispa de la aventura.
Sushi Time!,"4,99 €*","• Puzle, Simulación",22-03-2019,¡Crea el mejor restaurante de sushi de la ciudad!
Fate/EXTELLA LINK,"49,99 €*",• Acción,22-03-2019,¡Ya está aquí el nuevo juego de la serie Fate!
Air Conflicts: Pacific Carriers,"19,99 €*","• Acción, Arcade, Simulación",22-03-2019,Vive en primera persona el conflicto que marcó para siempre los combates aéreos y en alta mar.
Air Conflicts: Secret Wars,"19,99 €*","• Acción, Arcade, Simulación",22-03-2019,Un juego arcade que se desarrolla a lo largo de las dos guerras mundiales y que incluye siete campañas y 49 misiones.
Peasant Knight,"2,99 €*","• Acción, Plataformas",22-03-2019,Peasant Knight es un desafiante juego de puzle y plataformas que puedes jugar con sólo dos botones: saltar y parar.
Azure Saga: Pathfinder DELUXE Edition,"8,99 €*","• Aventura, Rol (RPG)",21-03-2019,Aúna fuerzas con otros personajes para buscar el planeta legendario que constituye el último refugio de la humanidad.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Grand Prix Story,"13,00 €*","• Carreras, Deportes, Simulación",21-03-2019,¡Prueba tus habilidades para dirigir un equipo de carreras de autos!
Reptilian Rebellion,"2,99 €*","• Acción, Arcade, Disparos (Shooter)",21-03-2019,¡La Rebelión Reptiliana acaba de comenzar!
Witch & Hero,"4,99 €*","• Acción, Aventura",21-03-2019,¡Witch & Hero es un juego de acción de 8-bits con el que todo el mundo puede disfrutar!
Super Phantom Cat: Remake,"9,99 €*","• Acción, Aventura, Plataformas, Puzle",21-03-2019,¡Emprende una loca aventura en busca de tu hermana!
StarDrone,"8,82 €*",• Arcade,21-03-2019,"StarDrone es un thriller de acción de alta velocidad con una mezcla de acción de arcade, pinball y juegos de romper bloques."
Block-a-Pix Deluxe,"7,99 €*",• Puzle,21-03-2019,El puzle de rellenar bloques donde cada cuadrícula tiene una imagen escondida en su interior.
JUNK PLANET,"11,99 €*","• Acción, Aventura, Simulación",21-03-2019,¡Limpia un planeta lleno de basura!
ACA NEOGEO BASEBALL STARS 2,"6,99 €*","• Arcade, Deportes",21-03-2019,¡Disfruta del béisbol como nunca!
Chocobo's Mystery Dungeon EVERY BUDDY!,"39,99 €15,99 €*",• Rol (RPG),20-03-2019,¡Vuelve el clásico FINAL FANTASY FABLES: Chocobo’s Dungeon!
Super Kickers League Ultimate,"14,99 €*","• Arcade, Deportes",20-03-2019,¡Ya está aquí la alternativa más divertida a los juegos de fútbol convencionales!
Blaster Master Zero 2,"9,99 €*","• Acción, Aventura",20-03-2019,¡Vuelve a aniquilar mutantes!
Nuclear Throne,"12,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",20-03-2019,¿Podrás conquistar el trono de Nuclear Throne?
Assault On Metaltron,"6,99 €*","• Acción, Arcade, Estrategia",19-03-2019,¡Prepárate para defender tu planeta metálico de la invasión de humanos y orcos!
SYMMETRY,"9,99 €*","• Aventura, Estrategia",19-03-2019,Symmetry es un juego de supervivencia por gestión de tiempo que se desarrolla en un mundo de ciencia ficción retrofuturista.
Turok,"17,59 €*","• Acción, Acción en primera persona (FPS), Aventura",18-03-2019,¡Turok ha vuelto y ningún dinosaurio está a salvo!
Blood Waves,"9,99 €3,99 €*","• Acción, Disparos (Shooter)",15-03-2019,"Un ""shooter"" sangriento en el que deberás rechazar los ataques de los muertos vivientes."
The Caligula Effect: Overdose,"49,99 €*",• Rol (RPG),15-03-2019,Recae en el mundo virtual
Unit 4,"14,99 €0,99 €*","• Aventura, Plataformas",15-03-2019,"Trepidante juego de plataformas, cooperativo para hasta 4 jugadores, viajes espaciales, trucos increíbles, enemigos malvados, intercambio de objetos, minijuegos, ¡y mucho más!"
Dungeons & Aliens,"3,99 €*","• Arcade, Aventura",15-03-2019,"Un juego de acción con mutantes del espacio, enanos valientes y magia alucinante."
Bargain Hunter,"10,99 €*","• Estrategia, Simulación",15-03-2019,¿Tienes buen ojo para las gangas? Separa las auténticas gemas de los objetos sin valor y ¡puede que te llueva el dinero!
Not Not - A Brain Buster,"1,99 €0,99 €*","• Fiesta, Puzle",15-03-2019,"Solo tienes que ir arriba, abajo, a la izquierda y a la derecha. Fácil ¿verdad?"
Elevator...to the Moon! Turbo Champion's Edition,"13,49 €*","• Aventura, Puzle",15-03-2019,"Vuelve, totalmente renovada para Nintendo Switch, la aventura de ciencia ficción de culto que mezcla los juegos de hacer clic de la vieja escuela con los rompecabezas."
Motorsport Manager for Nintendo Switch™,"14,99 €*","• Carreras, Deportes, Estrategia, Simulación",14-03-2019,¿Tienes lo que hace falta para dirigir un equipo de alto rendimiento en el mundo del motor?
Twist & Match,"2,99 €*","• Arcade, Puzle",14-03-2019,Gira objetos para que coincidan con sus siluetas. ¡Este juego frenético contiene 200 puzles!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Dusty Raging Fist,"8,99 €*","• Acción, Arcade, Plataformas",14-03-2019,Juego cooperativo local para hasta 3 jugadores.
Golf Peaks,"4,99 €0,99 €*","• Deportes, Puzle",14-03-2019,"Ponte tu equipo de senderismo y la gorra de golf, y escala montañas mientras intentas conseguir un hoyo en uno."
Bonds of the Skies,"12,99 €*","• Aventura, Estrategia, Rol (RPG)",14-03-2019,¡En este juego de rol fantástico te espera una aventura de amistad entre dioses y humanos!
The Red Strings Club,"14,99 €*",• Aventura,14-03-2019,Una experiencia narrativa ciberpunk sobre el destino y la felicidad.
Alien Cruise,"9,99 €*","• Acción, Aventura, Disparos (Shooter)",14-03-2019,¡Un juego de disparos desternillante protagonizado por verduras!
Mi Granja Jurasica 2018,"9,99 €*",• Simulación,14-03-2019,¡Apasionante juego de simulación ganadera!
Bad Dream: Fever,"9,99 €*",• Aventura,14-03-2019,"El mundo está cubierto por una tinta extraña, y una plaga desconocida se ha cobrado su cosecha de víctimas. La situación parece desesperada, pero aún no está todo perdido…"
Teddy The Wanderer: Mountain Hike,"9,99 €*",• Aventura,14-03-2019,"Numerosos minijuegos para entretener a los niños, hermosos gráficos pintados a mano, música relajante y una historia sin violencia: ¡todo en un solo juego!"
RICO,"19,99 €*","• Acción, Acción en primera persona (FPS), Arcade",14-03-2019,¡El shooter policíaco definitivo!
Hook,"1,99 €*",• Puzle,14-03-2019,Puzles relajantes.
Arcade Archives ELEVATOR ACTION,"6,99 €*","• Acción, Arcade",14-03-2019,"¡Usa los ascensores para aplastar a los enemigos, consigue los documentos confidenciales y escapa de una pieza!"
Captain Toad: Treasure Tracker,"A partir de: 39,99 €*","• Plataformas, Puzle",13-07-2018,Explora desafiantes niveles de estilo «sandbox» inspirados en los minijardines japoneses Hakoniwa en Captain Toad: Treasure Tracker para Nintendo Switch.
Baba Is You,"12,49 €*",• Puzle,13-03-2019,Baba son puzles. Baba son reglas. Baba eres tú.
BombFall,"5,59 €*","• Arcade, Plataformas",12-03-2019,Aquí tú eres la bomba.
Little Shopping,"1,29 €*",• Simulación,12-03-2019,Un juego para aprender a contar dirigido a los más pequeños.
Claybook,"14,99 €*","• Plataformas, Puzle",12-03-2019,Utiliza manchas de arcilla y dales distintas formas para superar todo tipo de situaciones.
Assault Android Cactus+,"19,99 €*","• Acción, Arcade, Disparos (Shooter)",08-03-2019,¡Cada segundo cuenta cuando tu vida depende de tu batería!
Paperbound Brawlers,"9,99 €*","• Acción, Fiesta",08-03-2019,¡Corre con tijeras y lucha contra tus amigos con la locura de la gravedad!
Quest for the Golden Duck,"4,99 €*","• Acción, Arcade, Fiesta",08-03-2019,"¿Tu misión? Encontrar el Golden Duck, un artefacto mágico de poder ilimitado."
Braveland Trilogy,"14,99 €*","• Aventura, Estrategia, Rol (RPG)",07-03-2019,Estrategia por turnos como en la vieja escuela. ¡Trilogía completa y duelos con los amigos!
Valley,"12,49 €*","• Acción, Aventura, Puzle",07-03-2019,Vive la aventura de tu vida.
Monument Builders Rushmore,"6,99 €0,99 €*",• Estrategia,07-03-2019,¡Utilizad vuestra capacidad de dirección y manejo de empresas para terminar la obra a tiempo!
Hard West,"19,99 €*","• Aventura, Rol (RPG)",07-03-2019,"Tras un vuelco trágico en su vida, un hombre se ve arrastrado a una senda de caos sobrenatural y venganza para dar caza a los responsables de su desgracia y hacérselo pagar muy caro."
Arcade Archives IKARI WARRIORS,"6,99 €*","• Acción, Arcade, Disparos (Shooter)",07-03-2019,¡Ábrete paso en el campo de batalla y acaba con una siniestra organización!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Freecell Solitaire,"3,99 €*","• Puzle, Tablero",07-03-2019,El solitario clásico.
Mahjong Stories: Vampire Romance,"4,99 €*","• Estrategia, Puzle",06-03-2019,Mahjong Stories: Vampire Romance es un juego de horror repleto de magia y puzles de mahjong.
Pillar,"7,99 €*","• Aventura, Puzle",05-03-2019,Una colección de minijuegos con características y desafíos únicos.
Bard's Gold - Nintendo Switch Edition,"8,99 €2,69 €*","• Acción, Arcade, Plataformas, Rol (RPG)",05-03-2019,"Ayuda al Bardo a superar los peligros de las mazmorras y utiliza los tesoros que va descubriendo para mejorar el personaje, así como para comprar nuevas armas y equipo."
12 is Better Than 6,"9,99 €*","• Acción, Aventura, Disparos (Shooter)",05-03-2019,Demuestra tus habilidades como pistolero.
Unknown Fate,"14,99 €*","• Aventura, Plataformas, Puzle",05-03-2019,Viaja por mundos increíbles mientras resuelves rompecabezas y buscas los recuerdos perdidos de Richard.
Beat Cop,"14,99 €1,49 €*","• Aventura, Puzle",05-03-2019,Haz cumplir la ley a golpe de multa.
Riddled Corpses EX,"9,99 €*","• Acción, Arcade, Disparos (Shooter), Rol (RPG)",02-03-2019,¡Ábrete camino a través de hordas de enemigos solo o con un amigo!
Treasure Stack,"17,59 €*","• Acción, Puzle",01-03-2019,¡Un juego de fiesta a velocidad vertiginosa!
ToeJam & Earl: Back in the Groove!,"17,49 €*",• Aventura,01-03-2019,¡Prepárate para un estallido de nostalgia funky!
Awesome Pea,"5,99 €*",• Plataformas,01-03-2019,Ayuda al codicioso guisante a atravesar niveles repletos de trampas mortales.
Pirates Pinball,"2,99 €*","• Arcade, Simulación",01-03-2019,"Descubre todos los secretos, completa todas las misiones y conviértete en el número uno del mundo."
Klondike Solitaire,"8,99 €*","• Puzle, Tablero",01-03-2019,"¡Una clásica prueba de ingenio con impactantes gráficos en 3D, ahora en Nintendo Switch!"
Tardy,"9,99 €*","• Aventura, Puzle",01-03-2019,"Tardy es una aventura espacial sobre la guerra, las emociones, el amor y la pasión por dispositivos antiguos…"
Swords & Soldiers 2 Shawarmageddon,"14,99 €*","• Acción, Estrategia",01-03-2019,"¿Qué tienen en común los vikingos, los persas y los demonios? ¡Pues que van a luchar por el shawarma perfecto en este juego de estrategia de desplazamiento lateral!"
Shred! 2 - ft Sam Pilgrim,"10,99 €*","• Arcade, Deportes",01-03-2019,"Monta tu bici como Sam Pilgrim, la leyenda del ciclismo de montaña. Avanzado sistema de trucos para aprovechar la alucinante cantidad de combos en más de 40 niveles."
History 2048,"4,99 €*","• Estrategia, Puzle",01-03-2019,"Viaja a lo largo de la evolución del ser humano y conoce a reyes, señores de la guerra y aventureros famosos."
La LEGO Película 2: El videojuego,"39,99 €4,39 €*","• Acción, Aventura",01-03-2019,"Explora el espacio exterior, descubre nuevos mundos y pon a prueba tus habilidades de Maestro Constructor."
Queen’s Quest 2: Stories of Forgotten Past,"14,99 €*","• Aventura, Puzle",01-03-2019,¡Conduce una investigación como cambiaformas!
Ape Out,"14,99 €*","• Acción, Arcade, Aventura",28-02-2019,"Un smash'em up estilizado, colorista y de una intensidad salvaje, sobre una huida primitiva llena de violencia rítmica y jazz frenético."
Constructor Plus,"19,99 €*","• Estrategia, Simulación",28-02-2019,¡Es hora de construir a lo grande!
DELTARUNE Chapter 1&2,"0,00 €*",• Rol (RPG),28-02-2019,¡Ya ha llegado la nueva aventura de la saga UNDERTALE!
BATTLLOON,"5,99 €*","• Acción, Fiesta",28-02-2019,¡Pelea de choques entre globos!
V.O.I.D.,"3,99 €*","• Acción, Arcade, Aventura, Plataformas",28-02-2019,Un homenaje a los juegos arcade y de plataformas de antaño.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Ninja Village,"13,00 €*","• Acción, Estrategia, Rol (RPG), Simulación",28-02-2019,¡Lidera un clan ninja en la guerra para unificar el Japón feudal!
Anodyne,"9,99 €*","• Acción, Aventura",28-02-2019,"En Anodyne (un homenaje a las aventuras de 16 bits), tu personaje es Young y debes enfrentarte al extraño mundo de su propio subconsciente."
Fimbul,"14,99 €*","• Acción, Aventura",28-02-2019,Prepárate para vivir el gélido preludio del Ragnarok: ¡el invierno de Fimbul!
Monster Dynamite,"19,99 €*","• Acción, Arcade",28-02-2019,¡Bum! ¡Pum! ¡Pam!
My Girlfriend is a Mermaid!?,"24,99 €*",• Aventura,28-02-2019,¿¡Mi novia es una sirena!?
Crash Dummy,"9,99 €*","• Arcade, Plataformas",28-02-2019,Crash Dummy es un desafiante juego de plataformas en 2D con múltiples desafíos para poner a prueba incluso al jugador más experimentado.
Space War Arena,"4,99 €*","• Acción, Estrategia",28-02-2019,"Tras el fin de la guerra galáctica, las naves inteligentes luchan en un nuevo enfrentamiento espacial para continuar su evolución."
World Tree Marché,"11,99 €*","• Puzle, Simulación",28-02-2019,¡Salva el reino gracias a la cocina creativa y a la concina de vanguardia en World Tree Marché!
The Lost Light of Sisu,"9,99 €*","• Acción, Arcade, Aventura, Plataformas",27-02-2019,Un viajero en busca de algo perdido
Dark Quest 2,"9,99 €*","• Aventura, Estrategia, Rol (RPG)",27-02-2019,Reúne un grupo y derrota al hechicero en este juego de rol por turnos.
Trials® Rising,"19,99 €*",• Arcade,26-02-2019,Disfruta de carreras de motocicletas a toda pastilla.
RemiLore,"39,99 €*","• Acción, Aventura",26-02-2019,¿Encontrará Remi alguna vez la salida del mundo mágico y volverá a casa?
Rad Rodgers Radical Edition,"29,99 €4,49 €*","• Acción, Plataformas",26-02-2019,Únete a la extraña pareja formada por Rad y Dusty para salvar a los habitantes de la jungla y hacer que el Árbol Anciano vuelva a proteger el lugar.
SKYHILL,"4,99 €*","• Aventura, Rol (RPG)",26-02-2019,No estabas preparado para algo así.
Daggerhood,"4,99 €*","• Acción, Arcade, Aventura, Plataformas",22-02-2019,Un robo solo cuenta si te pillan.
Arcade Archives ICE CLIMBER,"6,99 €*","• Acción, Arcade",22-02-2019,Juega como Popo o Nana y rompe bloques de hielo con el martillo para llegar a la cumbre.
Mi Granja Ártica 2018,"9,99 €*",• Simulación,21-02-2019,Mi Granja Ártica es un juego de simulación de construcción de granjas…
Hell Warders,"14,99 €*","• Acción, Estrategia",21-02-2019,"¡Despliega un ejército de caballeros, arqueros y magos para no dejar títere con cabeza!"
YUMENIKKI -DREAM DIARY-,"19,99 €5,99 €*","• Acción, Aventura, Puzle",21-02-2019,No podemos huir mientras haya sueños en nuestros corazones. No siempre podemos despertar de nuestros sueños. ¿Podré despertarme al pasar por esa puerta?
Raining Coins,"5,99 €*","• Acción, Arcade",21-02-2019,Ayuda a Eve a conseguir las monedas de oro para que se compre los juguetes que tanto le gustan.
Rotating Brave,"4,99 €*","• Acción, Arcade, Aventura",21-02-2019,¡Completa una mazmorra de pixel-art en la que giráis tú y la pantalla!
Casi llegamos: el Plataformas,"8,19 €0,99 €*","• Acción, Arcade, Plataformas",21-02-2019,Saltos de precisión
Devil Engine,"19,99 €*",• Disparos (Shooter),21-02-2019,¡Toma el control de la nave de IA Andraste y ábrete camino a disparo limpio para llegar hasta el Devil Engine!
Warplanes: WW2 Dogfight,"9,99 €1,49 €*","• Acción, Disparos (Shooter)",21-02-2019,¡Planifica y cambia de estrategia al vuelo gracias a la amplia variedad de aviones de guerra que ofrece este emocionante juego de acción!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
GIGANTIC ARMY,"8,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",21-02-2019,GIGANTIC ARMY es un sentido homenaje a los juegos de disparos y mechas de la época de los 16 bits.
X-Morph: Defense,"19,99 €*","• Acción, Disparos (Shooter), Estrategia",21-02-2019,¡El planeta es tuyo!
Aragami - Shadow Edition,"29,99 €8,99 €*","• Acción, Aventura, Plataformas",21-02-2019,"Eres Aragami, un espíritu vengativo con el poder de controlar las sombras. Embárcate en un oscuro viaje para descubrir la verdad sobre los aragami."
The Journey Down Trilogy,"29,99 €*","• Aventura, Otros, Puzle",21-02-2019,¡Prepárate para embarcarte en una épica aventura de risas y acertijos!
Q.U.B.E. 2,"25,99 €*","• Aventura, Plataformas, Puzle",21-02-2019,Utiliza guantes especiales para resolver los puzles de este mundo misterioso y así encontrar el camino a casa.
ACA NEOGEO THE KING OF FIGHTERS 2003,"6,99 €*","• Arcade, Lucha",21-02-2019,¡Prepárate para un nuevo combate! Llega el héroe de las llamas color verde esmeralda: ¡Ash!
Croc's World Run,"4,99 €*","• Acción, Arcade, Aventura, Plataformas",21-02-2019,¡La última entrega de la serie Croc's World!
Mutant Football League: Dynasty Edition,"17,79 €*","• Arcade, Deportes",20-02-2019,Conviértete en entrenador y mánager de tu equipo favorito de la Mutant Football League.
I wanna fly,"1,99 €*","• Acción, Arcade, Otros",20-02-2019,Conviértete en un soñador experto y… ¡levanta el vuelo!
BlazeRush,"11,99 €*","• Acción, Arcade, Carreras, Fiesta",19-02-2019,¡Te damos la bienvenida a un mundo de carreras frenéticas!
STEINS;GATE ELITE,"59,99 €*",• Aventura,19-02-2019,¡Disfruta de una aventura totalmente animada y con escenas nuevas gracias a STEINS;GATE ELITE!
Caterpillar Royale,"4,99 €*","• Acción, Fiesta",19-02-2019,¡Una dura competición entre orugas! Derrota a las orugas rivales para sobrevivir.
SMITE,"0,00 €*","• Acción, Aventura, Estrategia",19-02-2019,¡Entra al campo de batalla de los dioses!
Trine 2: Complete Story,"16,99 €*","• Acción, Aventura, Plataformas, Puzle",18-02-2019,Un juego de acción y plataformas de estilo fantástico con puzles basados en la física.
Space Lift Danger Panic!,"4,49 €*","• Acción, Arcade, Plataformas",15-02-2019,¡Salva a los Ceranthians de un desastre inminente en esta juego arcade de ciencia ficción que pondrá a prueba tu velocidad de reacción!
Car Mechanic Simulator,"14,99 €*","• Puzle, Simulación",15-02-2019,¡Vende vehículos reparados y conviértete en el mejor mecánico de coches!
FINAL FANTASY IX,"20,99 €8,39 €*",• Rol (RPG),14-02-2019,"Tras haber vendido más de cinco millones de copias desde su lanzamiento en el año 2000, ¡FINAL FANTASY IX vuelve ahora para Nintendo Switch!"
LOVE,"2,60 €*","• Acción, Arcade, Aventura, Plataformas",14-02-2019,Coloca tus propios puntos de progreso en este plataformas desafiante.
Tokyo School Life,"14,99 €*","• Aventura, Otros",14-02-2019,La historia de un emocionante romance de verano.
NEKOPARA Vol.2,"10,99 €*",• Aventura,14-02-2019,¡Una tierna comedia que te derretirá el corazón!
TOUHOU SKY ARENA -MATSURI- CLIMAX,"29,99 €*","• Acción, Disparos (Shooter), Lucha",14-02-2019,Un coro de voces resuena por los cielos de Gensokyo. ¡Prepárate para combatir!
Cinders,"19,99 €3,99 €*","• Aventura, Otros, Rol (RPG)",14-02-2019,¡Rompe con los cuentos de hadas clásicos!
Alvastia Chronicles,"12,99 €*","• Aventura, Estrategia, Rol (RPG)",14-02-2019,Un juego de rol con más de 100 compañeros. ¡Aventúrate en un mundo de estilo retro!
Ghoulboy,"9,99 €*","• Aventura, Plataformas",14-02-2019,"Explora un reino mágico de mazmorras, ciudades, tesoros y astutos monstruos."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Astrology and Horoscopes Premium,"8,99 €*",• Otros,14-02-2019,"Una aplicación de astrología, horóscopo y numerología."
Hexa Maze,"4,99 €*","• Arcade, Puzle",14-02-2019,¡Un emocionante rompecabezas para los amantes de los puzles!
Guess the Word,"1,29 €*",• Puzle,14-02-2019,¡Utiliza las letras para crear palabras lo más rápido que puedas!
Modern Combat Blackout,"7,99 €*","• Acción, Aventura, Disparos (Shooter)",14-02-2019,Los soldados nunca luchan solos.
Pet Care,"1,29 €*",• Puzle,14-02-2019,¡Disfruta de 10 mascotas monísimas!
Tales of the Orient - The Rising Sun,"14,99 €*","• Aventura, Puzle",14-02-2019,Viaja al período Edo en Japón y ayuda a Satsu y Miyamoto en una aventura épica para preservar el antiguo Japón.
Nice Slice,"1,99 €*",• Arcade,14-02-2019,¡Corta hasta hartarte!
Alchemic Dungeons DX,"7,99 €*","• Aventura, Rol (RPG)",14-02-2019,¡Alchemic Dungeons DX combina mecánicas de juego al estilo rogue-like con la creación de objetos!
Arcade Archives FRONT LINE,"6,99 €*","• Acción, Arcade",14-02-2019,¡Ábrete camino en el despiadado campo de batalla y acaba con el enemigo!
Degrees of Separation,"19,99 €*","• Plataformas, Puzle",14-02-2019,"Conoce a Ember y Rime, y lo que el destino depara a su mundo."
The Golf,"9,99 €2,99 €*","• Deportes, Fiesta",14-02-2019,Un juego de golf sencillo y entretenido.
Mindball Play,"4,00 €*","• Carreras, Fiesta",14-02-2019,¡Rueda hacia la victoria!
OlliOlli: Switch Stance,"14,99 €*","• Acción, Arcade, Deportes",14-02-2019,Disfruta de esta mezcla de jugabilidad adictiva y 120 trucos y grinds.
Strikey Sisters,"9,99 €*","• Acción, Arcade, Aventura",14-02-2019,¡Una aventura de romper bloques!
Iron Crypticle,"8,99 €*","• Acción, Arcade, Disparos (Shooter)",13-02-2019,Prepárate para una acción arcade de espanto con este épico juego de disparos medieval con doble stick.
