Título,Precio,Categoría,Fecha de lanzamiento,Descripción
CASE 2: Animatronics Survival,"19,99 €*","• Acción, Aventura, Otros, Puzle",30-10-2020,CASE 2: Animatronics Survival es una secuela del aterrador terror sigiloso en primera persona con animatronics.
Slither Loop,"2,99 €*","• Estrategia, Puzle, Tablero",30-10-2020,Tricky brain challenge for everyday!
The Language Of Love,"9,99 €*","• Aventura, Simulación",30-10-2020,"Mientras estudia para sus exámenes de entrada a la universidad, pero va a aprender mucho más de lo que nunca pudo imaginar."
De: Yabatanien,"12,99 €*","• Aventura, Otros, Puzle",29-10-2020,Mind your step and make it count. You will be surprised as your one wrong step will likely to cost someone's life. De: Yabatanien a puzzle game with heavy consequences
Detective Puz,"4,99 €*","• Acción, Puzle, Tablero",29-10-2020,Detective Puz is a puzzle turn-based game with a twist. Use your wits and logic to pass 40 beautiful levels
Diamond Girl ★An Earnest Education in Love★,"19,99 €9,99 €*","• Aventura, Simulación",29-10-2020,Doki Doki Harlem Story Love Simulation Game for Women♪ Otogei to send for women who like good-looking guys!
War Titans,"14,99 €1,99 €*","• Acción, Lucha",29-10-2020,Become the ultimate War Titan!
Wonder Blade,"12,99 €*","• Acción, Aventura, Lucha, Rol (RPG)",29-10-2020,
THE KNIGHT OF QUEEN,"3,99 €*",• Rol (RPG),29-10-2020,"Dive into the world of an old-school RPG in VR !! Become the Hero of his majesty the Queen, by exploring the world to defeat the vicious Devil King !!"
TOUHOU Spell Bubble,"49,99 €*","• Fiesta, Música, Puzle",29-10-2020,Rythmic puzzle action meets arranged Touhou beats!
Demong Hunter,"8,99 €*","• Acción, Arcade, Aventura, Rol (RPG)",29-10-2020,Stunning 3D Graphics using Toon Rendering Techniques! Experience a Unique Attack Style with Different Characters. Attack! Avoid! SD action to Enjoy Control!
THE LAST BLADE: Beyond the Destiny,"7,99 €*",• Lucha,29-10-2020,"Lanzado originalmente en el NEOGEO POCKET en el año 200, ¡""THE LAST BLADE"" llega al Nintendo Switch!"
Arcade Archives 64th. STREET,"6,99 €*","• Acción, Arcade",29-10-2020,Slam evil against the wall!
Disc Room,"14,99 €*","• Acción, Arcade, Aventura",29-10-2020,¿Listo para que te corten por la mitad?
Esports Life Tycoon,"19,99 €*","• Deportes, Simulación",29-10-2020,¡El mánager de esports con licencias oficiales!
Wallachia: Reign of Dracula,"14,99 €*","• Acción, Arcade, Aventura, Plataformas",29-10-2020,¡Frenético! ¡Acción a tope! ¡Estilo retro! Un plataformas basado en grandes clásicos de los videojuegos. Repleto de trampas ocultas y disparos que saciarán tu sed de sangre.
¿Quién quiere ser millonario?,"39,99 €*","• Fiesta, Otros",29-10-2020,Pon a prueba tus conocimientos en el juego oficial de “¿Quién quiere ser millonario?”
Super Puzzle Pack,"19,99 €*","• Fiesta, Otros, Puzle",29-10-2020,¡La mayor colección de puzles jamás creada! Vive aventuras con amigos o en solitario. ¡Todo el mundo puede jugar!
Yuppie Psycho: Executive Edition,"16,66 €*",• Aventura,29-10-2020,Un Survival Horror de tu primer trabajo
"#Halloween, Super Puzzles Dream","5,99 €*","• Fiesta, Puzle, Tablero",29-10-2020,Sin diversión no hay « Super Puzzles Dream ».
Barbearian,"9,99 €*",• Acción,29-10-2020,Abducido a un mundo extraño. Obligado a luchar para sobrevivir. ¡Descubre los secretos de los Jueces y encuentra el camino de vuelta a casa!
Red Rope: Don't Fall Behind +,"12,99 €*","• Acción, Aventura",29-10-2020,"One of the most enigmatic, radical and challenging games ever made is finally on Nintendo Switch™. Are you ready to live forever?"
Crimzon Clover - World EXplosion,"19,99 €*",• Disparos (Shooter),29-10-2020,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Part Time UFO,"8,99 €*",• Puzle,28-10-2020,"Maneja a Jobski el UFO y completa trabajos de todo tipo en Part Time UFO para Nintendo Switch, con nuevos desafíos y modos exclusivos para la consola."
Party Games: 15 in 1,"4,99 €*","• Acción, Arcade, Fiesta",28-10-2020,"Everything from action, to puzzle, to sports...it’s all here in Party Games!"
No More Heroes,"19,99 €*",• Acción,28-10-2020,¡Lucha hasta llegar a lo más alto en esta remasterización en HD del juego de asesinos más popular!
No More Heroes 2: Desperate Struggle,"19,99 €*",• Acción,28-10-2020,¡Sigue luchando en esta remasterización en HD del juego de asesinos original!
Control Ultimate Edition – Cloud Version,"0,00 €*",• Acción,28-10-2020,Una presencia corrupta ha invadido la Agencia Federal de Control… Solo tú puedes detenerla.
Poltergeist Crusader,"4,99 €*","• Acción, Acción en primera persona (FPS), Lucha",28-10-2020,FPP horror game in the climates of exorcist. Poltergeist hides in a randomly generated location. Are you able to perform exorcism on an ancient demon?
Chickens Madness,"8,19 €*","• Arcade, Fiesta, Otros",28-10-2020,
Gibbous - A Cthulhu Adventure,"19,99 €*","• Aventura, Puzle",28-10-2020,Una comedia de aventuras de terror cósmica hecha en Transilvania!
Star99,"8,99 €*","• Arcade, Disparos (Shooter)",28-10-2020,Shoot-'em-up meets battle-royale. Prepare your thumbs for adrenaline mashing madness.
Oceanhorn 2: Knights of the Lost Realm,"29,99 €*","• Acción, Aventura, Rol (RPG)",28-10-2020,¡Embárcate en un viaje de magia y tecnología!
Max Reloaded II,"9,90 €*","• Acción, Arcade, Aventura, Lucha",27-10-2020,"When your city in big trouble, who you gonna call ?"
My Universe - Fashion Boutique,"39,99 €*",• Otros,27-10-2020,"¡Tu tienda, tus reglas, tu estilo único!"
Dungreed,"14,99 €*","• Acción, Aventura, Plataformas",27-10-2020,
Oddworld: New 'n' Tasty,"29,99 €*","• Acción, Plataformas, Puzle",27-10-2020,¡Abe regresa al menú!
Carto,"19,99 €*","• Aventura, Puzle",27-10-2020,Un adorable juego de aventuras en el que puedes modificar el mundo con una mecánica de rompecabezas única.
INSTANT Chef Party,"14,99 €*","• Arcade, Fiesta, Tablero",27-10-2020,The first cooking party-game !
Gnome More War,"2,49 €*","• Aventura, Disparos (Shooter), Fiesta",27-10-2020,
Banana Treasures Island,"9,90 €4,95 €*","• Acción, Arcade, Aventura, Lucha",26-10-2020,Smashing Bananas Time! Run Fly Swim Jump Ride
Strife: Veteran Edition,"9,99 €*","• Disparos (Shooter), Rol (RPG)",25-10-2020,
Truck Mechanic Simulator,"27,99 €*","• Educativo, Estrategia, Puzle, Simulación",23-10-2020,"Repara camiones, mejora tus habilidades, mejora tu taller. Juego mecánico muy popular con vehículos de camión. Ahora puedes ver cómo es el trabajo de mecánico de camiones."
Farm Mechanic Simulator,"27,99 €*","• Educativo, Estrategia, Puzle, Simulación",23-10-2020,"Repara tractores, mejora tus habilidades, mejora tu taller. Juego de mecánica muy popular con vehículos agrícolas."
Arcade Archives SOCCER,"6,99 €*","• Arcade, Deportes",23-10-2020,Push up the offence line by dribbling or give passes and go for the goal!
Infectra,"2,99 €*",• Estrategia,23-10-2020,
CrossKrush,"4,99 €*","• Arcade, Puzle",23-10-2020,¡Ayuda a esta encantadora pareja de ancianos a defender su hogar haciendo explotar coches!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Kakurasu World,"2,99 €*","• Estrategia, Puzle, Tablero",23-10-2020,"Simple rules, challenging solutions - excellent brain trainer!"
TRANSFORMERS: CAMPO DE BATALLA,"24,99 €*","• Arcade, Estrategia",23-10-2020,¡Dirige a Bumblebee y a los Autobots en la batalla definitiva por la Tierra!
Supermarket Shriek,"19,99 €*",• Carreras,23-10-2020,¡Chilla como un hombre! ¡Chilla como una cabra! ¡Chillad juntos!
Galacide,"12,50 €*","• Acción, Arcade, Disparos (Shooter), Puzle",23-10-2020,"Comanda naves espaciales para aniquilar hordas de naves enemigas, mientras resuelves rápidamente puzzles a través de redes de vibrantes y coloridas máquinas enemigas."
Maze,"6,99 €*","• Acción, Arcade, Aventura",23-10-2020,Explore every corner of the Maze. Dive into the abyss of mysteries and dangers. Use your instinct and find the way out to survive.
Grood,"4,99 €*","• Acción, Arcade, Disparos (Shooter)",23-10-2020,"¡Desata el infierno sobre las máquinas invasoras en este juego de disparos desafiante, rápido y con música heavy metal!"
Truck Simulator,"11,99 €*","• Acción, Carreras, Deportes, Simulación",23-10-2020,"Truck Simulator is an intoxicating mix of Precision Driving, Parking and Spatial Awareness in some HUGE Monster Rigs!"
Lord of the Click,"4,99 €*",• Estrategia,23-10-2020,
Pumpkin Jack,"29,99 €*","• Acción, Aventura",23-10-2020,"¡Pumpkin Jack es un escalofriante juego de plataformas 3D en el que encarnas a Jack, el mítico señor de la calabaza! ¡Sumérgete en una aventura épica a través de paisajes sobrenaturales y ayuda al mal a aniquilar el bien!"
Zombie Hill Race,"9,99 €*","• Acción, Arcade, Carreras, Disparos (Shooter)",23-10-2020,¡Ha llegado el apocalipsis! La zona está infestada de zombis y es casi imposible escapar.
The Red Lantern,"19,99 €*","• Aventura, Simulación",22-10-2020,Toma decisiones con cabeza y vive salvajemente.
Torchlight III,"39,99 €*","• Acción, Rol (RPG)",22-10-2020,Novastraia vuelve a enfrentarse a la amenaza de una invasión y solo tú podrás defenderla de los avernales y sus aliados.
GONNER2,"12,99 €*",• Acción,22-10-2020,"¡La Muerte necesita ayuda! Derrota a los jefes y ábrete paso por un caótico plataformas generado procedimentalmente (con cooperativo), pero... ¡no pierdas la cabeza!"
If Found...,"10,99 €*",• Aventura,22-10-2020,"Bórralo todo, encuentra a Kasio"
LUNA the Shadow Dust,"19,99 €*","• Aventura, Música, Puzle, Rol (RPG)",22-10-2020,"LUNA The Shadow Dust is a fully hand-animated puzzle adventure, brought to life through wordless storytelling, beautiful cinematics and a breathtaking original soundtrack."
Restless Hero,"5,89 €2,65 €*","• Acción, Aventura, Disparos (Shooter), Plataformas",22-10-2020,Estás a punto de ser parte de una aventura de la Edad Oscura. Sigue a Rick en su maldito camino de venganza y ayúdalo a redimir su alma.
Double Pug Switch,"4,39 €*","• Arcade, Plataformas",22-10-2020,
Toolboy,"6,99 €*","• Acción, Arcade, Plataformas, Puzle",22-10-2020,"Help our Hero in this difficult mission, discover new powers, solve puzzles, climb, jump, swim and face the opponents."
Outbreak: Epidemic,"14,99 €*","• Acción, Aventura, Disparos (Shooter), Rol (RPG)",22-10-2020,"La infección se extiende a todo el país en Outbreak: Epidemic, una aventura cooperativa de terror y supervivencia centrada en la acción."
Asterix & Obelix XXL: Romastered,"39,99 €3,99 €*","• Acción, Aventura",22-10-2020,¡Astérix y Obélix regresan en modo XXL con una versión repleta de romanos!
THO Simulator,"4,99 €*","• Acción, Aventura, Estrategia, Simulación",22-10-2020,Take control of various emergency forces and coordinate the interaction of the individual specialist groups of the THO.
They Bleed Pixels,"14,99 €2,09 €*","• Acción, Arcade, Aventura, Plataformas",22-10-2020,A fiendishly difficult action platformer inspired by weird fiction and gothic horror.
Rusty Spout Rescue Adventure,"6,99 €*","• Arcade, Aventura, Lucha, Puzle",22-10-2020,5 Mundos Diferentes 50 Niveles Diferentes 7 Personajes para usar en Modo Eterno y Modo de Batalla
Supraland,"19,99 €*","• Acción, Aventura, Plataformas, Puzle",22-10-2020,"¡Supraland es la aventura ""sandbox"" definitiva y ofrece a los jugadores una nueva visión de los puzles, la exploración y la aventura!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Fracter,"5,99 €2,20 €*","• Acción, Aventura, Estrategia, Puzle",22-10-2020,Únete a un joven guerrero encubierto en la exploración de un mundo en tinieblas.
A Frog Game,"0,99 €*",• Arcade,22-10-2020,"In this game you just have to catch flies. Nothing more, nothing less."
Bullet Beat,"4,99 €*","• Acción, Arcade, Disparos (Shooter), Música",21-10-2020,"Bullet Beat es un shoot'em up, donde todo en los niveles está en sintonía con la música, incluso disparar. ¡Mantén el combo para ser más fuerte!"
Horace,"14,99 €*",• Arcade,21-10-2020,¡Una historia que nadie debería perderse sobre la gran aventura de un pequeño robot!
ScourgeBringer,"16,99 €*","• Arcade, Disparos (Shooter), Lucha, Plataformas",21-10-2020,"De los desarrolladores de NeuroVoider, ScourgeBringer es un juego de plataformas roguelite rápido y de movimiento libre."
Construction Simulator 3 - Console Edition,"14,99 €*",• Simulación,21-10-2020,¡Construction Simulator 3 vuelve a Europa!
HyperBrawl Tournament,"19,99 €*","• Arcade, Deportes, Fiesta",20-10-2020,Aplasta. Lucha. ¡Marca!
Outpost Delta,"15,99 €*","• Acción, Aventura, Plataformas",20-10-2020,Un juego de disparos para un jugador con ambientación de ciencia ficción en 2-D.
Blackjack Hands,"3,99 €*","• Estrategia, Puzle, Tablero",20-10-2020,A puzzle game inspired in Blackjack but with a new way to enjoy the Blackjack hands.
Death Ray Manta SE,"12,00 €*","• Acción, Arcade, Disparos (Shooter)",19-10-2020,"Death Ray Manta lanza rayos láser por la cabeza. Con ellos hizo que su casa estallase en mil pedazos, por eso ahora vive en el espacio."
Circle of Sumo: Online Rumble!,"0,00 €*","• Acción, Fiesta, Lucha",17-10-2020,"Use your belly to your advantage! Challenge players all over the world and climb the leaderboards. Fight into the arena: charge, hit, dodge and defeat the opponents!"
The Coma: Recut,"14,99 €*","• Aventura, Estrategia",16-10-2020,Evade a un asesino implacable y sobrevive el tiempo suficiente para descubrir el misterio de Sehwa High.
Zoids Wild Blast Unleashed,"39,99 €*","• Acción, Lucha",16-10-2020,"Desata el poder y el instinto animal de los Zoids, en espectaculares batallas 3D para Nintendo Switch™. ¡Zoids Wild: Blast Unleashed es el enfrentamiento entre mechas definitivo!"
9 Monkeys of Shaolin,"19,99 €*","• Acción, Arcade, Lucha",16-10-2020,DOMINA TU ARTE. DOMINA TU DESTINO.
Tin & Kuna,"24,99 €*","• Acción, Plataformas",16-10-2020,Que la aventura eche a rodar.
Two Parsecs From Earth,"7,99 €*","• Acción, Aventura, Plataformas",16-10-2020,Explora un planeta alienígena adaptable e inhóspito.
Bright Paw: Definitive Edition,"12,99 €*","• Acción, Arcade, Aventura, Puzle",16-10-2020,"Asesinatos, misterios, puzzles y gatos."
Crown Trick,"19,99 €*","• Aventura, Estrategia, Rol (RPG)",16-10-2020,"Entra en un laberinto que se mueve al avanzar, donde dominar los elementos es clave para derrotar a los rivales y descubrir los misterios de este mundo subterráneo."
Rock 'N Racing Bundle Grand Prix & Rally,"19,99 €*","• Arcade, Carreras, Deportes, Simulación",16-10-2020,Este pack incluye los juegos: Grand Prix Rock 'N Racing y Rally Rock 'N Racing.
Road 3 Pack,"5,99 €*","• Acción, Arcade, Carreras, Puzle",16-10-2020,"Road 3 Pack incluye todos tus juegos favoritos de carreras, cambios y giros, todo en un solo lugar. ¡Obtén Rally Road, Switch Road y Twister Road todos juntos para 3 veces más aventuras sin fin!"
ROBOTICS;NOTES DaSH,"34,99 €*",• Aventura,16-10-2020,¡Vuelve a Tanegashima y reúnete con el Robot Club en ROBOTICS;NOTES DaSH!
ROBOTICS;NOTES ELITE,"34,99 €*",• Aventura,16-10-2020,¡Únete al Robot Club para salvar el mundo en ROBOTICS;NOTES ELITE!
Prinny®: Can I Really Be the Hero?,"19,99 €*","• Acción, Plataformas",16-10-2020,1000 oportunidades para convertirte en un héroe (o morir en el intento)
"Prinny® 2: Dawn of Operation Panties, Dood!","19,99 €*","• Acción, Plataformas",16-10-2020,1000 oportunidades para convertirte en un héroe (o morir en el intento)
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Mario Kart Live: Home Circuit,"0,00 €*","• Carreras, Fiesta",16-10-2020,¡Transforma tu casa en un circuito de carreras con Mario Kart Live: Home Circuit para Nintendo Switch!
Röki,"19,99 €*","• Aventura, Plataformas, Puzle",15-10-2020,En los cuentos de hadas siempre hay monstruos
Batbarian: Testament of the Primordials,"14,99 €*","• Acción, Aventura, Puzle, Rol (RPG)",15-10-2020,En ocasiones luchar contra la malevolencia requiere almas valientes y un montón de frutas mal olientes.
Along the Edge,"16,99 €*",• Aventura,15-10-2020,
This is the Zodiac Speaking,"12,99 €*","• Aventura, Otros",15-10-2020,Descubre los hechos y la historia basada en las evidencias sobre el asesino en serie más famoso de América!
Seers Isle,"16,99 €*",• Aventura,15-10-2020,
TERROR SQUID,"3,99 €*","• Acción, Arcade, Disparos (Shooter), Puzle",15-10-2020,Crea tu propio infierno de balas en esta creciente sinfonía de destrucción. ¿Cuánto tiempo puedes sobrevivir?
Dead Z Meat,"9,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Disparos (Shooter)",15-10-2020,Coge un arma y empieza a disparar - estos zombis son tan perversos como tontos. ¡Ha vuelto el apocalipsis! ¡Es muy posible que seas la última persona en la Tierra! Coge el arma y empieza a disparar - estos zombis son tan perversos como tontos.
Dustoff Z,"14,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",15-10-2020,"¡Que no paren de girar esas hélices! ¡Cárgate de armas y municiones, ya que ha llegado el momento de reconstruir la humanidad!"
Ring of Pain,"19,99 €*","• Aventura, Estrategia, Rol (RPG)",15-10-2020,El Círculo aprieta cada vez más. Aprende y adáptate o morirás.
Cloudpunk,"24,99 €*","• Acción, Aventura",15-10-2020,"Una historia neon-noir en una lluviosa metrópolis cyberpunk. Es tu primera noche de trabajo en Cloudpunk, un servicio de reparto. Hay dos reglas: nunca falles un reparto y no preguntes por el contenido del paquete."
My Universe - Profe de colegio,"39,99 €*",• Simulación,15-10-2020,Sé el mejor profe de la ciudad
Dream,"9,99 €*","• Aventura, Puzle",15-10-2020,"Dream is a puzzle game with the plot taking place in an old hospital that has strange environments, unfamiliar people, weird spaces that shouldn’t exist…"
Space Crew: Legendary Edition,"24,99 €*","• Acción, Aventura, Estrategia, Simulación",15-10-2020,"Aquí Space Crew. Siguiente misión: Defender la Tierra y la humanidad, eliminar la amenaza extraterrestre e ir donde ninguna tripulación ha ido nunca."
Hunting Simulator 2,"49,99 €4,99 €*","• Deportes, Disparos (Shooter), Simulación",15-10-2020,
The Jackbox Party Pack 7,"25,99 €*",• Fiesta,15-10-2020,
Castle of no Escape,"4,99 €*","• Acción, Arcade, Rol (RPG), Tablero",15-10-2020,Explore the mysterious castle full of monsters and secrets in a quest to collect all the treasures (that will also protect you from the curses on your way) and crush the main boss.
Johnny Rocket,"4,21 €1,89 €*","• Acción, Aventura, Disparos (Shooter), Plataformas",15-10-2020,"""Johnny Rocket"" es una aventura cómica en 2D"
Fight,"8,99 €1,79 €*","• Arcade, Lucha",15-10-2020,
Kaptain Brawe: A Brawe New World,"9,99 €*","• Aventura, Puzle",15-10-2020,Reveal the greatest conspiracy in the Space Age!
HARDCORE MECHA,"19,99 €*","• Acción, Aventura, Disparos (Shooter), Rol (RPG)",15-10-2020,Become an ace pilot and strike like a hero in HARDCORE MECHA!
Tennis World Tour 2,"59,99 €*","• Deportes, Simulación",15-10-2020,Juega con los mejores tenistas del mundo o crea el tuyo propio para intentar liderar las clasificaciones mundiales.
Arcade Archives SUPER COBRA,"6,99 €*","• Arcade, Disparos (Shooter)",15-10-2020,Fly through the fierce enemy defense net to claim the spoils of war.
Shantae: Risky's Revenge - Director's Cut,"8,39 €4,19 €*","• Aventura, Plataformas",15-10-2020,"¡Shantae: Risky’s Revenge – Director’s Cut es una mezcla explosiva de acción, movimientos de cadera y latigazos con el pelo!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Tricky Spider,"5,00 €*",• Acción,15-10-2020,Evasive one-button action game
Mi Granja de Caballos 2: Una nueva aventura,"29,99 €*","• Aventura, Deportes, Estilo de vida, Simulación",15-10-2020,"¡Disfruta de emocionantes viajes, emocionantes juegos ecuestres y mucho más!"
"Cook, Serve, Delicious! 3?!","16,79 €*","• Acción, Estrategia, Simulación",14-10-2020,"¡Salta a la carretera en esta genial secuela de la serie Cook, Serve, Delicious! mientras viajas por los Estados Unidos para participar en el Campeonato Iron Cook Foodtruck."
Dadish,"9,00 €*","• Acción, Arcade, Aventura, Plataformas",14-10-2020,¡Es papá Y un rábano! Sus hijos han desaparecido del huerto y necesita su ayuda para encontrarlos.
Brunswick Pro Billiards,"16,99 €*","• Deportes, Simulación",14-10-2020,"Brunswick Pro Billiards es el juego de billar más realista e inmersivo disponible en cualquier plataforma. Es un producto Brunswick con licencia oficial que incluye mesas, tacos y bolas de billar reales."
Remothered: Broken Porcelain,"34,99 €*","• Acción, Aventura",13-10-2020,
Foregone,"19,99 €*","• Acción, Aventura, Plataformas",13-10-2020,Foregone es un juego de plataformas de acción 2D rápido y fluido lleno de botín legendario y deslumbrante arte de píxeles.
Woodsalt,"19,99 €*","• Aventura, Otros",13-10-2020,
Petal Crash,"8,59 €*","• Acción, Arcade, Puzle",12-10-2020,¡Petal Crash es un nuevo juego de rompecabezas de acción y fantasía! Las reglas son simples: empuja un bloque en cualquier dirección y seguirá viajando hasta que choque con una pared u otro bloque.
The Survivalists™,"24,99 €*","• Acción, Aventura, Rol (RPG), Simulación",09-10-2020,"¡Esta isla está muy viva! Descubre los secretos de tu nuevo hogar, que cambiará según los ciclos de día y noche."
Ben 10: Power Trip!,"29,99 €*","• Acción, Aventura",09-10-2020,"El malvado Hex ha hechizado a Europa... ¡y solo Ben 10 puede pararlo! Explora un mundo 3D lleno de peleas, puzles y secretos y... ¡salva el día!"
Space Avenger: Empire of Nexx,"12,49 €*","• Disparos (Shooter), Rol (RPG)",09-10-2020,"El Imperio de Nexx crece sin control, conquistando mundo tras mundo. Todo parece desesperanzado.. ¿Puede una persona cambiar el destino de la galaxia?"
Reflection of Mine,"7,99 €*","• Aventura, Puzle",09-10-2020,Navega por la mente quebrada de Lilly Witchgan
Street Racer Underground,"5,99 €*","• Arcade, Carreras, Deportes, Simulación",09-10-2020,"Vive la emoción de las carreras callejeras en este juego de coches de ritmo trepidante. Esquiva el tráfico, escapa de la policía y consigue la máxima puntuación."
I Am Dead,"16,99 €*","• Aventura, Puzle",08-10-2020,I Am Dead es un encantador juego de aventuras y rompecabezas de los creadores de Hohokum y Wilmot’s Warehouse sobre cómo explorar la vida después de la muerte.
Ghost of a Tale,"24,99 €*","• Acción, Aventura, Puzle, Rol (RPG)",08-10-2020,
Aery - Sky Castle,"9,99 €*","• Aventura, Carreras, Puzle, Simulación",08-10-2020,"Aery - Sky Castle es un juego de vuelo muy singular con un pajarito que descubre un mundo desconocido lleno de belleza y paisajes de ensueño, pequeños acertijos ambientales y otras sorpresas."
Piofiore: Fated Memories,"49,99 €*",• Aventura,08-10-2020,Liliana Adornato nació y se crio en la iglesia del centro de la ciudad italiana de Burlone.
Torn Tales: Rebound Edition,"7,99 €*","• Acción, Aventura, Estrategia, Rol (RPG)",08-10-2020,El mal ha destruido los cuentos que más te gustan. Destroza monstruos y acaba con tus enemigos a través de las historias de este RPG por equipos en tiempo real.
Filament,"16,99 €*",• Puzle,08-10-2020,La verdad está ahí fuera. En algún sitio.
Game Dev Tycoon,"14,49 €*","• Estrategia, Simulación",08-10-2020,Ya está aquí y más vale tarde que nunca
Adventures of Chris,"14,99 €*","• Acción, Aventura, Plataformas, Puzle",08-10-2020,Recorre el mundo en este juego de plataformas inspirado en los años 90 sobre un chico rechoncho y menospreciado con superpoderes atípicos.
The Legend of Ninja,"7,99 €*","• Acción, Aventura, Lucha, Plataformas",08-10-2020,Times have come to test you as a worthy ninja. Increase your abilities trough your journey in order to fight for your love.
The Ramen Sensei,"13,00 €*","• Estrategia, Otros, Puzle, Simulación",08-10-2020,¡Crea el tazón extremo para superar a tus rivales del ramen y logra la grandeza!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Tiki Brawl,"1,49 €*","• Acción, Arcade, Fiesta",08-10-2020,¡Alimenta a tu dios Tiki con tus rivales!
WarriOrb,"12,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",08-10-2020,WarriOrb es un juego de plataformas de acción en el que juegas como un poderoso demonio atrapado en un cuerpo fuera de lo normal.
Skatemasta Tcheco,"4,99 €*","• Acción, Arcade, Plataformas",08-10-2020,¡Pulveriza y destruye sin perder la sonrisa en este juego de patinetas y plataformas de estilo retro!
AstroWings: Space War,"8,20 €*","• Acción, Arcade, Disparos (Shooter)",08-10-2020,Astro Wings: Space War es un emocionante shooter espacial con un estilo retro que cuenta con lo mejor de los juegos tipo bullet hell.
Digerati Presents: Make It Quick Bundle Vol. 1,"31,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",08-10-2020,El lote perfecto para jugar cuando vas con prisa
Dodge These Balls,"0,99 €*","• Acción, Arcade",08-10-2020,
Tacticool Champs,"9,99 €*","• Acción, Arcade, Disparos (Shooter), Fiesta",08-10-2020,"Tacticool Champs combina las mejores características de un shooter y un arcade, en el que hasta cuatro jugadores luchan entre sí en un escenario cerrado."
Flipon,"5,99 €*","• Acción, Arcade, Puzle",08-10-2020,Flipon is a juicy and fun arcade puzzle game full of surprises!
Green Hell,"24,99 €*","• Aventura, Simulación",08-10-2020,GREEN HELL es un simulador de supervivencia en mundo abierto que transcurre en el paisaje incomparable e inexplorado de la selva amazónica.
Juiced!,"4,99 €*","• Aventura, Plataformas, Puzle",08-10-2020,¡Salva la galaxia de la perdición en este juego de plataforma 2d! Ve en un viaje épico a través de mundos exóticos para descubrir el misterio de los cristales mágicos…
Super Arcade Racing,"9,99 €*","• Arcade, Carreras",08-10-2020,"Prepárate para vivir una verdadera experiencia arcade con este juego de carreras retro inspirado en los clásicos de los ochenta y noventa, optimizado para Nintendo Switch™"
Inside Grass: A little adventure,"4,99 €*","• Acción, Aventura, Puzle, Rol (RPG)",08-10-2020,"Jump into the fantastic world of insects! Avoid obstacles, complete quests and develop your character. Be skillful and let yourself be carried away by the adventure in the grass."
Arcade Archives ARABIAN,"6,99 €*","• Acción, Arcade",08-10-2020,"Rescue the princess, collect the vases!!"
Falcon Age,"16,79 €*","• Acción, Aventura, Rol (RPG), Simulación",08-10-2020,Cría un halcón y emprende una aventura para salvar tu tierra.
Neighbours back From Hell,"14,99 €*","• Estrategia, Puzle",08-10-2020,
Home: Postmortem Edition,"7,99 €*",• Aventura,08-10-2020,"Un misterio de asesinato con una vuelta de tuerca, ¡porque eres tú quien decide lo que pasa en última instancia!"
Ikenfell,"19,99 €*","• Aventura, Rol (RPG)",08-10-2020,
Puddle Knights,"8,19 €*","• Estrategia, Puzle",08-10-2020,Solve your way through 100 puddle puzzles.
Agatha Christie - The ABC Murders,"39,99 €*",• Aventura,06-10-2020,The ABC Murders es un juego de aventuras e investigación inspirado en el clásico de Agatha Christie.
From Orbit,"8,19 €*","• Acción, Arcade, Estrategia",06-10-2020,
UBERMOSH: SANTICIDE,"3,99 €1,99 €*","• Acción, Disparos (Shooter), Estrategia, Lucha",06-10-2020,UBERMOSH is a fast-paced arcade series that started in 2015 and was shaped by the amazing community's feedback on each new volume.
TTV2,"3,99 €1,99 €*","• Arcade, Estrategia, Puzle",06-10-2020,"TTV2 is an arcade retro hardcore maze wanderer minigame, sequel to Trip to Vinelands."
9th Dawn III,"14,99 €*","• Acción, Aventura, Rol (RPG)",06-10-2020,"A huge open world RPG dungeon crawler packed full of collectables, with over 270 monsters, and a fun card game to play!"
